,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,1.17,1.17,1.07,1.07,100,100,100,100,0.002560751438140869,0.002560751438140869,0.004486567974090576,0.004486567974090576
1,50,2.8,2.8,2.83,2.83,100,100,100,100,0.03496657133102417,0.03496657133102417,0.04893535614013672,0.04893535614013672
2,100,2.81,2.81,2.61,2.61,100,100,100,100,0.12198765516281128,0.12198765516281128,0.2478724527359009,0.2478724527359009
3,150,3.11,3.11,3.08,3.08,100,100,100,100,0.5059870171546936,0.5059870171546936,0.66731689453125,0.66731689453125
4,200,3.0303030303030303,3.0303030303030303,3.242424242424242,3.242424242424242,100,100,99,99,1.1688348668994326,1.1688348668994326,1.3769219620059234,1.3769219620059234
5,250,3.09,3.09,3.56,3.56,100,100,100,100,1.8445746088027954,1.8445746088027954,2.4043806529045106,2.4043806529045106
6,300,3.34,3.34,3.53,3.53,100,100,100,100,4.6780434465408325,4.6780434465408325,3.577483413219452,3.577483413219452
