,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.78,2.84,2.26,2.26,50,50,50,50,0.01470890998840332,0.01503265380859375,0.01432575225830078,0.01432575225830078
1,100,11.972222222222221,13.777777777777779,11.083333333333334,10.944444444444445,50,50,36,18,0.2846865985128615,0.31122444735633004,1.0805264645152621,1.0762979586919148
2,200,16.82051282051282,21.16,16.358974358974358,17.92,50,50,39,25,1.2771229438292675,1.4484043788909913,7.026899777925932,7.734683818817139
3,300,20.137931034482758,25.3,20.344827586206897,18.5,50,50,29,10,3.5756481927016686,3.867603325843811,22.279592489374096,20.442700386047363
4,400,22.65625,28.82,20.15625,,50,50,32,2,7.823790051043034,8.762267489433288,45.34770628064871,
5,500,26.178571428571427,38.666666666666664,24.892857142857142,25.666666666666668,50,50,28,3,15.262796529701777,17.96587912241618,91.96582303728376,95.41759530703227
