,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.68,2.68,2.54,2.54,50,50,50,50,0.003976778984069824,0.003976778984069824,0.009946250915527343,0.009946250915527343
1,50,6.64,7.375,5.98,6.3125,50,50,50,48,0.03371165275573731,0.03554117182890574,0.17379615783691407,0.18316266934076944
2,100,7.166666666666667,9.11111111111111,7.3125,8.36111111111111,50,50,48,36,0.1226051648457845,0.13669411341349283,0.9852261990308762,1.139059497250451
3,150,8.304347826086957,10.625,7.956521739130435,9.4375,50,50,46,32,0.3241806704065074,0.36429980397224426,2.8279333581095156,3.387030452489853
4,200,9.297872340425531,11.65,8.382978723404255,11.45,50,50,47,20,0.6674451016365214,0.7213388085365295,6.4597329687564935,8.898247575759887
5,250,9.127659574468085,13.0,8.787234042553191,11.473684210526315,50,50,47,19,1.1536701435738421,1.3222509308865196,11.159214050211805,14.731242957868075
6,300,9.36734693877551,13.294117647058824,9.081632653061224,10.529411764705882,50,50,49,17,1.8179924634038185,2.0494486444136677,18.55614885505365,21.03445334995494
