,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,20,True,10.111605882644653,22,True,11.156807661056519,12.0,True,16.41020894050598,,False,
1,14,True,7.1317079067230225,18,True,9.014106035232544,18.0,True,25.99767518043518,,False,
2,10,True,4.497107267379761,15,True,6.876368761062622,11.0,True,15.718683958053589,,False,
3,17,True,8.151196241378784,21,True,10.009305477142334,18.0,True,28.202316522598267,,False,
4,16,True,7.414911270141602,28,True,13.207574844360352,16.0,True,21.693222999572754,,False,
5,19,True,10.206721782684326,20,True,10.7410147190094,15.0,True,21.823105096817017,,False,
6,22,True,10.832641363143921,23,True,11.300764560699463,28.0,True,41.62504315376282,,False,
7,10,True,5.401758670806885,17,True,9.467479705810547,,False,,,False,
8,18,True,9.786401987075806,25,True,13.498514652252197,15.0,True,21.958611249923706,,False,
9,13,True,6.087640047073364,15,True,7.043747901916504,,False,,,False,
10,9,True,4.258950710296631,11,True,5.1749267578125,13.0,True,18.1783607006073,,False,
11,24,True,11.311648845672607,31,True,14.610095024108887,13.0,True,19.071571826934814,,False,
12,14,True,6.598340749740601,15,True,7.0658087730407715,14.0,True,21.378373861312866,,False,
13,13,True,6.091708660125732,18,True,8.561893939971924,24.0,True,34.58417201042175,,False,
14,30,True,14.399113893508911,31,True,14.899662971496582,18.0,True,25.75995683670044,,False,
15,15,True,7.109373331069946,17,True,8.056321382522583,13.0,True,20.26799750328064,,False,
16,16,True,8.85743236541748,18,True,9.95967435836792,9.0,True,11.806839227676392,,False,
17,11,True,5.458112955093384,13,True,6.453122138977051,13.0,True,17.32095193862915,,False,
18,14,True,6.52475380897522,19,True,8.910531520843506,11.0,True,16.212361097335815,,False,
19,18,True,8.840709447860718,18,True,8.840709447860718,13.0,True,17.406547784805298,,False,
20,20,True,9.208102703094482,21,True,9.641970872879028,,False,,,False,
21,18,True,8.315999031066895,21,True,9.677099704742432,18.0,True,26.32179093360901,,False,
22,12,True,5.644566535949707,27,True,12.51849913597107,13.0,True,17.666648387908936,,False,
23,15,True,7.237095832824707,16,True,7.713293075561523,12.0,True,16.70802903175354,,False,
24,15,True,8.617241621017456,16,True,9.254664659500122,16.0,True,23.88122010231018,,False,
25,35,True,19.231902599334717,36,True,19.78188157081604,14.0,True,19.878211975097656,,False,
26,10,True,4.69779634475708,13,True,6.140457630157471,,False,,,False,
27,12,True,6.16617488861084,17,True,8.53414273262024,19.0,True,28.446533679962158,,False,
28,14,True,6.480337381362915,18,True,8.498311281204224,15.0,True,21.433162689208984,,False,
29,11,True,5.981109380722046,13,True,7.0513365268707275,17.0,True,22.91552972793579,,False,
30,15,True,8.219957828521729,25,True,13.767085790634155,,False,,,False,
31,34,True,16.395097255706787,34,True,16.395097255706787,14.0,True,18.69424271583557,,False,
32,24,True,11.421282052993774,25,True,11.88604998588562,19.0,True,28.155187368392944,,False,
33,13,True,6.322262287139893,14,True,6.790304183959961,26.0,True,37.7416307926178,,False,
34,13,True,6.001681327819824,17,True,7.807786464691162,14.0,True,20.758419513702393,,False,
35,34,True,18.59410572052002,38,True,20.83944869041443,23.0,True,35.418405532836914,,False,
36,15,True,6.842556476593018,18,True,8.18775200843811,,False,,,False,
37,8,True,3.8336055278778076,29,True,13.577989101409912,21.0,True,32.15133619308472,,False,
38,8,True,3.7829928398132324,11,True,5.204103708267212,,False,,,False,
39,22,True,10.372522830963135,22,True,10.372522830963135,19.0,True,28.725559949874878,,False,
40,13,True,6.059211492538452,14,True,6.516628742218018,,False,,,False,
41,28,True,13.411685705184937,29,True,13.888842821121216,10.0,True,14.10561466217041,,False,
42,14,True,6.7290778160095215,15,True,7.205081939697266,12.0,True,15.657914876937866,,False,
43,12,True,5.655169725418091,18,True,8.553374528884888,,False,,,False,
44,13,True,6.333195924758911,15,True,7.278877019882202,16.0,True,24.358928442001343,,False,
45,17,True,9.357972860336304,27,True,14.791280508041382,22.0,True,30.280237436294556,,False,
46,13,True,6.209993124008179,19,True,8.957514762878418,12.0,True,18.3774197101593,,False,
47,10,True,4.756656646728516,24,True,11.410611867904663,16.0,True,22.559982299804688,,False,
48,19,True,10.014456033706665,21,True,11.063630104064941,,False,,,False,
49,9,True,4.5496931076049805,13,True,6.570476293563843,24.0,True,32.58480262756348,,False,
50,24,True,11.248107433319092,26,True,12.173891544342041,18.0,True,24.329336166381836,,False,
51,28,True,12.97462511062622,30,True,13.909391641616821,19.0,True,30.304426670074463,,False,
52,13,True,6.036781311035156,23,True,10.560043334960938,,False,,,False,
53,22,True,10.452078819274902,32,True,15.19572377204895,35.0,True,48.892524003982544,,False,
54,17,True,7.7444775104522705,23,True,10.518551349639893,17.0,True,24.227657079696655,,False,
55,9,True,4.238147974014282,13,True,6.073711633682251,8.0,True,10.65557861328125,,False,
56,10,True,4.587777853012085,10,True,4.587777853012085,11.0,True,15.213248252868652,,False,
57,12,True,6.029712677001953,19,True,9.348356008529663,9.0,True,12.838972806930542,,False,
58,19,True,8.723306655883789,22,True,10.08884882926941,,False,,,False,
59,15,True,6.878970623016357,17,True,7.7894837856292725,,False,,,False,
60,14,True,6.701836824417114,17,True,8.08545207977295,,False,,,False,
61,10,True,4.830035448074341,13,True,6.239384889602661,,False,,,False,
62,12,True,6.504096031188965,14,True,7.585715055465698,16.0,True,23.483704090118408,,False,
63,19,True,9.158024549484253,21,True,10.117836713790894,10.0,True,13.470478773117065,,False,
64,20,True,9.925782918930054,26,True,12.76246166229248,11.0,True,15.329419374465942,,False,
65,18,True,9.535574436187744,20,True,10.59541130065918,19.0,True,26.162652015686035,,False,
66,16,True,7.561484098434448,16,True,7.561484098434448,,False,,,False,
67,16,True,8.170571565628052,16,True,8.170571565628052,13.0,True,17.055372953414917,,False,
68,21,True,9.900425672531128,22,True,10.36856746673584,27.0,True,40.85214805603027,,False,
69,23,True,11.022513628005981,24,True,11.476334810256958,14.0,True,20.07091736793518,,False,
70,12,True,6.534074544906616,15,True,8.159725666046143,24.0,True,39.24453949928284,,False,
71,27,True,13.233510732650757,32,True,15.728874683380127,28.0,True,45.097182750701904,,False,
72,12,True,6.121947288513184,13,True,6.596994400024414,10.0,True,13.647899150848389,,False,
73,10,True,4.646800756454468,20,True,9.131253719329834,21.0,True,29.83537220954895,,False,
74,18,True,8.482760667800903,26,True,12.350199937820435,14.0,True,18.816657781600952,,False,
75,13,True,6.252368927001953,14,True,6.727735280990601,16.0,True,23.449347734451294,,False,
