,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,11,True,0.34127330780029297,11,True,0.34127330780029297,9.0,True,0.4546620845794678,9.0,True,0.4546620845794678
1,8,True,0.23743319511413574,8,True,0.23743319511413574,12.0,True,0.603806734085083,12.0,True,0.603806734085083
2,7,True,0.19684791564941406,8,True,0.2254939079284668,7.0,True,0.34344911575317383,7.0,True,0.34344911575317383
3,11,True,0.3267676830291748,11,True,0.3267676830291748,7.0,True,0.3838334083557129,7.0,True,0.3838334083557129
4,6,True,0.18065142631530762,6,True,0.18065142631530762,5.0,True,0.2208261489868164,5.0,True,0.2208261489868164
5,13,True,0.3622288703918457,13,True,0.3622288703918457,11.0,True,0.5561707019805908,11.0,True,0.5561707019805908
6,7,True,0.20746231079101562,7,True,0.20746231079101562,5.0,True,0.22331714630126953,5.0,True,0.22331714630126953
7,12,True,0.36263298988342285,12,True,0.36263298988342285,9.0,True,0.4309659004211426,9.0,True,0.4309659004211426
8,9,True,0.2951028347015381,9,True,0.2951028347015381,6.0,True,0.30042290687561035,6.0,True,0.30042290687561035
9,9,True,0.25931668281555176,10,True,0.28832578659057617,6.0,True,0.2931842803955078,,False,
10,6,True,0.17404556274414062,6,True,0.17404556274414062,5.0,True,0.22975373268127441,,False,
11,14,True,0.4158940315246582,15,True,0.4453408718109131,7.0,True,0.33426666259765625,7.0,True,0.33426666259765625
12,15,True,0.4779951572418213,15,True,0.4779951572418213,6.0,True,0.28705263137817383,6.0,True,0.28705263137817383
13,5,True,0.14729642868041992,5,True,0.14729642868041992,8.0,True,0.4647667407989502,8.0,True,0.4647667407989502
14,11,True,0.3523519039154053,11,True,0.3523519039154053,7.0,True,0.3228423595428467,7.0,True,0.3228423595428467
15,14,True,0.4071929454803467,15,True,0.4353141784667969,,False,,,False,
16,5,True,0.1471726894378662,6,True,0.17647171020507812,5.0,True,0.23822498321533203,5.0,True,0.23822498321533203
17,6,True,0.17228412628173828,6,True,0.17228412628173828,4.0,True,0.21182012557983398,4.0,True,0.21182012557983398
18,16,True,0.480928897857666,16,True,0.480928897857666,6.0,True,0.261995792388916,6.0,True,0.261995792388916
19,11,True,0.3178377151489258,11,True,0.3178377151489258,10.0,True,0.5150322914123535,10.0,True,0.5150322914123535
20,11,True,0.32633423805236816,11,True,0.32633423805236816,10.0,True,0.5240750312805176,10.0,True,0.5240750312805176
21,8,True,0.23270106315612793,8,True,0.23270106315612793,9.0,True,0.42257142066955566,11.0,True,0.5236244201660156
22,9,True,0.30229687690734863,12,True,0.38782811164855957,9.0,True,0.4365200996398926,9.0,True,0.4365200996398926
23,6,True,0.17377805709838867,6,True,0.17377805709838867,13.0,True,0.647512674331665,13.0,True,0.647512674331665
24,9,True,0.2753567695617676,10,True,0.30487489700317383,5.0,True,0.22512602806091309,7.0,True,0.325084924697876
25,8,True,0.2548789978027344,9,True,0.2848541736602783,8.0,True,0.3831944465637207,10.0,True,0.48782849311828613
26,13,True,0.3801264762878418,15,True,0.4390251636505127,9.0,True,0.4551994800567627,,False,
27,8,True,0.2343599796295166,9,True,0.2637820243835449,,False,,,False,
28,9,True,0.27754974365234375,10,True,0.306272029876709,5.0,True,0.2330186367034912,5.0,True,0.2330186367034912
29,7,True,0.20459961891174316,9,True,0.2604484558105469,18.0,True,0.9161942005157471,18.0,True,0.9161942005157471
30,14,True,0.42089390754699707,15,True,0.4497969150543213,11.0,True,0.5498611927032471,11.0,True,0.5498611927032471
