,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,31,True,8.909917116165161,33,True,9.408536434173584,,False,,,False,
1,12,True,3.1570889949798584,13,True,3.400275945663452,16.0,True,12.18316125869751,,False,
2,7,True,1.7913756370544434,24,True,6.600481033325195,,False,,,False,
3,17,True,4.134801149368286,19,True,4.596694231033325,11.0,True,7.802687406539917,,False,
4,11,True,2.9800868034362793,13,True,3.486463785171509,14.0,True,11.616777896881104,,False,
5,13,True,3.288480758666992,25,True,6.184376955032349,25.0,True,19.541905164718628,,False,
6,21,True,5.133822679519653,23,True,5.602897882461548,16.0,True,10.971678495407104,,False,
7,15,True,3.745760202407837,17,True,4.224009037017822,14.0,True,9.809730052947998,,False,
8,17,True,4.13641881942749,19,True,4.6008806228637695,16.0,True,11.879698038101196,,False,
9,11,True,2.64544415473938,21,True,5.0838518142700195,,False,,,False,
10,14,True,3.2390224933624268,19,True,4.41356348991394,10.0,True,7.747247695922852,,False,
11,10,True,2.6991794109344482,10,True,2.6991794109344482,12.0,True,9.385356903076172,,False,
12,18,True,5.201380491256714,19,True,5.450692415237427,11.0,True,8.471375703811646,,False,
13,17,True,5.020555734634399,19,True,5.535748720169067,,False,,,False,
14,12,True,2.758409261703491,13,True,2.9706835746765137,23.0,True,15.10853886604309,,False,
15,20,True,4.739142656326294,27,True,6.551522493362427,9.0,True,5.940110206604004,,False,
16,10,True,2.9900691509246826,10,True,2.9900691509246826,,False,,,False,
17,12,True,2.9976818561553955,13,True,3.2354817390441895,10.0,True,6.932559490203857,,False,
18,12,True,2.838327407836914,18,True,4.274993181228638,,False,,,False,
19,11,True,2.850707769393921,12,True,3.2202799320220947,,False,,,False,
20,15,True,3.614564895629883,16,True,3.8737785816192627,10.0,True,6.887930393218994,,False,
21,11,True,2.5949318408966064,11,True,2.5949318408966064,8.0,True,5.8803112506866455,,False,
22,19,True,4.270153760910034,19,True,4.270153760910034,,False,,,False,
23,25,True,6.710988283157349,38,True,10.09870982170105,8.0,True,5.354945659637451,,False,
24,11,True,3.213783025741577,11,True,3.213783025741577,16.0,True,13.091365337371826,16.0,True,13.091365337371826
25,11,True,2.776078939437866,11,True,2.776078939437866,9.0,True,8.05619740486145,,False,
26,9,True,2.359689712524414,9,True,2.359689712524414,11.0,True,7.408778429031372,,False,
27,11,True,3.211897134780884,14,True,4.251168251037598,12.0,True,10.695403337478638,,False,
28,16,True,3.889155149459839,16,True,3.889155149459839,,False,,,False,
29,17,True,4.184131860733032,19,True,4.647567987442017,30.0,True,24.420596837997437,,False,
30,16,True,4.146527290344238,21,True,5.344610691070557,15.0,True,11.939220190048218,,False,
31,20,True,5.737878084182739,21,True,6.02157998085022,10.0,True,7.989339828491211,,False,
32,19,True,5.401266813278198,20,True,5.661066770553589,20.0,True,16.31045889854431,,False,
33,15,True,3.832810878753662,15,True,3.832810878753662,12.0,True,10.849593877792358,,False,
34,12,True,2.961290121078491,14,True,3.432541608810425,18.0,True,13.743935108184814,,False,
35,21,True,5.176358699798584,21,True,5.176358699798584,12.0,True,9.15132737159729,,False,
36,10,True,2.9795126914978027,10,True,2.9795126914978027,,False,,,False,
37,15,True,4.330980539321899,15,True,4.330980539321899,14.0,True,10.628756999969482,,False,
38,14,True,3.4523730278015137,25,True,6.150102615356445,,False,,,False,
39,16,True,4.396731376647949,19,True,5.19916844367981,,False,,,False,
40,28,True,6.878618240356445,34,True,8.289381742477417,17.0,True,14.19493556022644,,False,
41,13,True,3.6298446655273438,13,True,3.6298446655273438,10.0,True,8.210274696350098,,False,
42,12,True,3.067514181137085,14,True,3.555757999420166,31.0,True,24.33918333053589,,False,
43,13,True,3.502626419067383,15,True,4.048152685165405,19.0,True,15.66636347770691,,False,
44,18,True,4.456527233123779,19,True,4.689495325088501,7.0,True,4.750375509262085,,False,
45,20,True,4.879980087280273,22,True,5.317417860031128,,False,,,False,
46,27,True,6.837234020233154,35,True,9.076923370361328,13.0,True,10.030840635299683,,False,
47,13,True,3.2631733417510986,25,True,6.077057600021362,15.0,True,12.581955909729004,,False,
48,14,True,3.6665210723876953,15,True,3.9148921966552734,12.0,True,8.214991092681885,,False,
49,23,True,5.801745891571045,25,True,6.448390960693359,15.0,True,10.269328832626343,,False,
50,20,True,4.664394855499268,21,True,4.9062581062316895,24.0,True,16.427648305892944,,False,
51,31,True,7.865520477294922,32,True,8.118577480316162,29.0,True,25.244845867156982,,False,
52,18,True,4.5942347049713135,18,True,4.5942347049713135,,False,,,False,
53,16,True,3.811171531677246,21,True,4.96868896484375,19.0,True,16.200766563415527,,False,
54,19,True,5.510875225067139,20,True,5.737467050552368,19.0,True,14.803411483764648,,False,
