,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,18,True,28.501259565353394,22,True,34.5141327381134,12.0,True,45.47041940689087,16.0,True,62.59590148925781
1,28,True,42.16962552070618,29,True,43.58805966377258,22.0,True,86.4976749420166,22.0,True,86.4976749420166
2,14,True,21.016289472579956,20,True,30.059812307357788,17.0,True,76.07240748405457,,False,
3,30,True,45.460859537124634,45,True,68.40194773674011,26.0,True,101.12231278419495,29.0,True,113.62311911582947
4,16,True,24.61122417449951,20,True,30.94101095199585,,False,,,False,
5,10,True,15.392855167388916,12,True,18.40863275527954,32.0,True,132.3461413383484,32.0,True,132.3461413383484
6,17,True,25.620458364486694,22,True,33.20326614379883,17.0,True,69.62015581130981,17.0,True,69.62015581130981
7,11,True,16.931798219680786,13,True,19.958800554275513,17.0,True,65.44914960861206,,False,
8,13,True,19.66978359222412,18,True,27.32537579536438,14.0,True,58.01030778884888,19.0,True,79.74100947380066
9,23,True,36.05568766593933,26,True,40.51518654823303,16.0,True,60.59203362464905,,False,
10,26,True,39.67634963989258,26,True,39.67634963989258,26.0,True,114.82533097267151,27.0,True,119.34228587150574
11,32,True,48.700432777404785,42,True,63.73780131340027,19.0,True,82.03953719139099,19.0,True,82.03953719139099
12,18,True,27.34630799293518,21,True,31.903724670410156,,False,,,False,
13,11,True,17.198792934417725,14,True,21.641741514205933,20.0,True,81.29850816726685,21.0,True,85.66653513908386
14,11,True,17.156235456466675,13,True,20.206289768218994,13.0,True,57.282864570617676,15.0,True,66.83839821815491
15,17,True,26.218477725982666,18,True,27.755454063415527,18.0,True,68.0931179523468,40.0,True,155.89878582954407
16,12,True,19.151060104370117,33,True,51.635698318481445,22.0,True,85.17797636985779,39.0,True,157.297789812088
17,16,True,24.59757423400879,17,True,26.241777420043945,10.0,True,38.28044891357422,15.0,True,58.01333928108215
18,9,True,13.80627179145813,14,True,21.39554214477539,13.0,True,49.32694101333618,14.0,True,53.71767783164978
19,20,True,30.54219079017639,29,True,43.87128019332886,13.0,True,52.523776054382324,15.0,True,61.321654081344604
20,14,True,21.67573618888855,14,True,21.67573618888855,,False,,,False,
21,18,True,28.618374586105347,20,True,31.57690143585205,24.0,True,96.33790230751038,28.0,True,112.28297805786133
22,22,True,33.628050327301025,25,True,38.3079776763916,14.0,True,55.320839405059814,17.0,True,67.75704169273376
23,16,True,24.2524356842041,17,True,25.79287576675415,20.0,True,85.55137181282043,,False,
24,27,True,41.5978307723999,35,True,53.674853801727295,22.0,True,89.30033683776855,25.0,True,102.82940769195557
25,16,True,24.557616710662842,17,True,26.118443965911865,,False,,,False,
26,14,True,21.817140579223633,19,True,29.34858226776123,18.0,True,69.9559109210968,38.0,True,150.15082716941833
27,20,True,31.043960094451904,20,True,31.043960094451904,16.0,True,61.785688161849976,16.0,True,61.785688161849976
28,13,True,20.146299839019775,14,True,21.62366485595703,,False,,,False,
29,15,True,23.29750943183899,15,True,23.29750943183899,19.0,True,78.7273850440979,,False,
30,28,True,42.81625723838806,35,True,53.59989309310913,12.0,True,44.87417650222778,17.0,True,64.21967768669128
31,18,True,27.761987447738647,18,True,27.761987447738647,14.0,True,58.94548964500427,19.0,True,81.41319751739502
32,16,True,24.579656839370728,32,True,48.86607885360718,11.0,True,44.99431657791138,,False,
33,19,True,29.11218571662903,22,True,33.60563039779663,11.0,True,43.67059779167175,,False,
34,17,True,26.018823385238647,21,True,32.33365058898926,17.0,True,67.78149747848511,18.0,True,72.03281331062317
35,13,True,19.8792142868042,14,True,21.361438274383545,22.0,True,86.42326879501343,27.0,True,107.00646567344666
36,16,True,24.321800231933594,16,True,24.321800231933594,16.0,True,66.595041513443,,False,
37,23,True,34.959904193878174,27,True,40.81898832321167,16.0,True,63.26672077178955,21.0,True,84.28393483161926
38,12,True,18.56847906112671,15,True,23.030657052993774,26.0,True,97.4813187122345,33.0,True,124.22870397567749
39,21,True,31.817073583602905,21,True,31.817073583602905,13.0,True,52.50785803794861,24.0,True,101.0155622959137
40,20,True,31.183358907699585,21,True,32.698293924331665,16.0,True,62.15083169937134,42.0,True,166.63313627243042
41,10,True,16.17720103263855,24,True,37.52827167510986,23.0,True,89.55326771736145,23.0,True,89.55326771736145
42,19,True,28.781025171279907,21,True,31.75055456161499,21.0,True,78.92540526390076,21.0,True,78.92540526390076
43,31,True,48.089576959609985,34,True,52.48685312271118,17.0,True,69.7949469089508,20.0,True,82.83304262161255
44,16,True,24.62687063217163,29,True,44.64302325248718,14.0,True,55.73227500915527,15.0,True,59.95302104949951
45,21,True,32.40243649482727,23,True,35.6792426109314,22.0,True,87.34131956100464,26.0,True,103.92298817634583
46,11,True,17.521265983581543,12,True,19.03631591796875,24.0,True,110.79654955863953,25.0,True,115.91982865333557
47,17,True,26.256009817123413,18,True,27.677469730377197,13.0,True,50.09936237335205,15.0,True,58.189419746398926
