,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,7,True,2.4339163303375244,11,True,3.750105381011963,11.0,True,7.422791242599487,,False,
1,9,True,3.040435791015625,10,True,3.3042237758636475,10.0,True,6.901598215103149,12.0,True,8.185786247253418
2,10,True,3.0064005851745605,11,True,3.3017776012420654,6.0,True,3.799717664718628,,False,
3,10,True,2.6896486282348633,11,True,2.925440788269043,9.0,True,6.920696258544922,9.0,True,6.920696258544922
4,6,True,1.7359256744384766,7,True,2.0036427974700928,8.0,True,5.0669097900390625,8.0,True,5.0669097900390625
5,11,True,3.7346692085266113,18,True,5.688042879104614,9.0,True,6.218243360519409,,False,
6,6,True,2.1072394847869873,13,True,4.9205522537231445,7.0,True,4.461510181427002,,False,
7,8,True,2.3077855110168457,9,True,2.5637576580047607,5.0,True,2.99155592918396,,False,
8,9,True,2.261059045791626,13,True,3.2561702728271484,10.0,True,6.149240016937256,,False,
9,6,True,1.6457798480987549,9,True,2.5001349449157715,9.0,True,5.907856702804565,,False,
10,7,True,1.8603401184082031,11,True,2.888672113418579,7.0,True,3.9284133911132812,18.0,True,11.05626368522644
11,11,True,2.8222193717956543,16,True,4.1653733253479,8.0,True,5.063499689102173,,False,
12,6,True,2.0427732467651367,7,True,2.4475183486938477,11.0,True,7.5063111782073975,,False,
13,10,True,2.7914350032806396,21,True,5.688675880432129,6.0,True,3.7228682041168213,,False,
14,5,True,1.404297113418579,19,True,5.263015270233154,8.0,True,5.316982746124268,9.0,True,6.025477409362793
15,8,True,2.3052146434783936,9,True,2.573718547821045,13.0,True,8.259581327438354,,False,
16,7,True,1.8089487552642822,7,True,1.8089487552642822,5.0,True,2.971818685531616,,False,
17,13,True,3.3823089599609375,15,True,3.906309127807617,6.0,True,3.58294939994812,,False,
18,8,True,2.2538814544677734,9,True,2.5594944953918457,11.0,True,7.356298208236694,11.0,True,7.356298208236694
19,8,True,2.0273711681365967,12,True,3.1188738346099854,6.0,True,3.961761713027954,10.0,True,6.423407316207886
20,7,True,2.115596294403076,8,True,2.380579948425293,11.0,True,6.80428671836853,,False,
21,7,True,2.215285539627075,13,True,4.284731149673462,8.0,True,4.926210641860962,,False,
22,13,True,3.4417903423309326,14,True,3.6892714500427246,7.0,True,4.119719743728638,,False,
23,11,True,2.9089269638061523,13,True,3.8193230628967285,12.0,True,7.11754584312439,,False,
24,9,True,2.3202250003814697,9,True,2.3202250003814697,,False,,,False,
25,8,True,2.4422359466552734,8,True,2.4422359466552734,8.0,True,5.022737741470337,11.0,True,6.996943712234497
26,16,True,4.159630537033081,20,True,5.186316251754761,7.0,True,4.388505220413208,,False,
27,5,True,1.230428695678711,6,True,1.4607806205749512,10.0,True,6.047276020050049,,False,
28,7,True,1.7484197616577148,10,True,2.5085887908935547,7.0,True,4.097405195236206,7.0,True,4.097405195236206
29,8,True,2.0495858192443848,9,True,2.314490795135498,8.0,True,4.814814567565918,8.0,True,4.814814567565918
30,6,True,1.5180940628051758,7,True,1.7651808261871338,9.0,True,5.712313413619995,,False,
31,8,True,3.071491241455078,8,True,3.071491241455078,9.0,True,5.5836193561553955,,False,
32,9,True,2.5000429153442383,15,True,4.135606288909912,,False,,,False,
