,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,2,2.0,2.0,1.18,1.2,50,50,50,50,0.004161033630371094,0.004161033630371094,0.003714003562927246,0.003714003562927246
1,100,12.121951219512194,13.409090909090908,11.268292682926829,11.181818181818182,50,50,41,22,0.2928881005543034,0.3005619590932673,1.0832997182520425,1.0834817452864214
2,200,16.522727272727273,21.0,15.909090909090908,18.243243243243242,50,50,44,37,2.1032245484265415,2.3349893479733854,6.876114108345726,7.930393992243586
3,300,19.8125,25.9375,20.4375,21.25,50,50,32,16,7.131377972662449,7.829443529248238,22.507044672966003,23.302511632442474
4,400,22.62857142857143,25.6,20.542857142857144,22.8,50,50,35,5,18.270946536745345,18.060707998275756,46.28215871538435,53.697992134094235
5,500,25.0,39.5,24.870967741935484,27.0,50,49,31,4,40.28571490318544,52.72411376237869,93.57358032657254,100.0
