,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,12,True,1.3953580856323242,13,True,1.5183420181274414,6.0,True,1.3309128284454346,6.0,True,1.3309128284454346
1,6,True,0.6693112850189209,9,True,0.977304220199585,8.0,True,1.711219310760498,,False,
2,8,True,1.13260817527771,8,True,1.13260817527771,8.0,True,1.843294382095337,8.0,True,1.843294382095337
3,7,True,0.7890913486480713,10,True,1.176131248474121,8.0,True,1.9032418727874756,,False,
4,12,True,1.2612557411193848,12,True,1.2612557411193848,7.0,True,1.6706507205963135,8.0,True,1.9085917472839355
5,7,True,0.7643141746520996,7,True,0.7643141746520996,6.0,True,1.2773332595825195,7.0,True,1.5195302963256836
6,8,True,0.9829494953155518,8,True,0.9829494953155518,9.0,True,1.9725782871246338,9.0,True,1.9725782871246338
7,11,True,1.134153127670288,12,True,1.2528190612792969,5.0,True,1.1306672096252441,,False,
8,4,True,0.4274618625640869,6,True,0.6257212162017822,9.0,True,2.0143649578094482,11.0,True,2.443901777267456
9,7,True,0.739138126373291,8,True,0.8365252017974854,8.0,True,1.7715370655059814,8.0,True,1.7715370655059814
10,8,True,0.8681323528289795,9,True,0.970475435256958,6.0,True,1.4378321170806885,7.0,True,1.6941521167755127
11,8,True,0.7670345306396484,9,True,0.8821275234222412,9.0,True,1.9551935195922852,12.0,True,2.6191422939300537
12,7,True,0.7679877281188965,7,True,0.7679877281188965,9.0,True,1.881777286529541,10.0,True,2.1269383430480957
13,8,True,0.8149504661560059,10,True,1.0383243560791016,9.0,True,2.0149459838867188,9.0,True,2.0149459838867188
14,7,True,0.7377610206604004,10,True,1.0847094058990479,8.0,True,1.9369711875915527,8.0,True,1.9369711875915527
15,9,True,0.947763204574585,10,True,1.0709831714630127,10.0,True,2.1847894191741943,10.0,True,2.1847894191741943
16,7,True,0.7421169281005859,7,True,0.7421169281005859,9.0,True,1.889040231704712,,False,
17,7,True,0.8456945419311523,7,True,0.8456945419311523,5.0,True,1.0369160175323486,7.0,True,1.4900932312011719
18,6,True,0.7281613349914551,6,True,0.7281613349914551,4.0,True,0.9515008926391602,4.0,True,0.9515008926391602
19,9,True,0.959392786026001,9,True,0.959392786026001,6.0,True,1.3408677577972412,7.0,True,1.6101677417755127
20,7,True,0.7014520168304443,7,True,0.7014520168304443,5.0,True,1.0250155925750732,5.0,True,1.0250155925750732
