,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,6,True,8.439832210540771,8,True,11.05290699005127,7.0,True,24.585052728652954,8.0,True,28.290032863616943
1,7,True,9.742209434509277,8,True,11.05496335029602,9.0,True,32.596954345703125,,False,
2,9,True,12.27100944519043,12,True,16.367597341537476,,False,,,False,
3,8,True,11.219911098480225,8,True,11.219911098480225,,False,,,False,
4,9,True,12.273967981338501,11,True,14.965712070465088,9.0,True,32.21494960784912,14.0,True,50.90945553779602
5,10,True,13.76216173171997,11,True,15.074291706085205,11.0,True,40.023993492126465,,False,
6,7,True,9.781116008758545,8,True,11.113854885101318,8.0,True,29.91715979576111,8.0,True,29.91715979576111
7,8,True,11.617440223693848,9,True,12.946254014968872,9.0,True,32.76204705238342,9.0,True,32.76204705238342
8,7,True,9.534717559814453,9,True,12.352969646453857,8.0,True,28.18433690071106,,False,
9,10,True,13.741267681121826,11,True,15.008199691772461,9.0,True,32.42499542236328,13.0,True,48.072529315948486
10,6,True,8.60688591003418,9,True,13.145572900772095,10.0,True,36.851245641708374,11.0,True,40.778783559799194
11,6,True,8.068426370620728,8,True,10.698041915893555,8.0,True,29.216299772262573,,False,
12,7,True,9.621004819869995,8,True,10.941413640975952,9.0,True,32.56304883956909,,False,
13,7,True,9.618818998336792,10,True,14.107714891433716,9.0,True,33.517059564590454,,False,
14,7,True,9.57076621055603,9,True,12.414737224578857,9.0,True,32.9009370803833,,False,
15,8,True,10.855622053146362,9,True,12.219966888427734,,False,,,False,
16,9,True,12.586938619613647,10,True,13.966602563858032,10.0,True,36.057389974594116,,False,
17,8,True,10.918039798736572,10,True,13.511298894882202,11.0,True,38.79058074951172,11.0,True,38.79058074951172
18,8,True,10.871962070465088,8,True,10.871962070465088,9.0,True,32.91470432281494,,False,
19,9,True,12.507350444793701,10,True,13.892042398452759,9.0,True,32.40121603012085,,False,
20,11,True,14.886314868927002,13,True,17.444517612457275,7.0,True,25.771303176879883,,False,
21,7,True,9.696359395980835,8,True,11.043744325637817,16.0,True,56.606545209884644,,False,
22,7,True,10.066575765609741,7,True,10.066575765609741,7.0,True,25.956026315689087,,False,
23,8,True,10.979139566421509,9,True,12.47549057006836,9.0,True,31.984312295913696,,False,
24,7,True,9.637057781219482,9,True,12.591186046600342,7.0,True,25.836459636688232,,False,
25,7,True,10.446568250656128,9,True,13.071372270584106,10.0,True,36.56909990310669,10.0,True,36.56909990310669
26,9,True,12.034796237945557,11,True,14.742868185043335,8.0,True,28.551030158996582,,False,
27,7,True,9.604385137557983,8,True,10.901656150817871,7.0,True,25.660473346710205,,False,
