,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,3,True,1.9321486949920654,3,True,1.9321486949920654,4,True,4.087290048599243,4,True,4.087290048599243
1,3,True,1.6157200336456299,3,True,1.6157200336456299,3,True,3.1116182804107666,3,True,3.1116182804107666
2,3,True,3.6191132068634033,3,True,3.6191132068634033,4,True,4.290619134902954,4,True,4.290619134902954
3,3,True,1.510699987411499,3,True,1.510699987411499,3,True,3.082085132598877,3,True,3.082085132598877
4,3,True,1.7774620056152344,3,True,1.7774620056152344,4,True,3.9405858516693115,4,True,3.9405858516693115
5,3,True,2.5185601711273193,3,True,2.5185601711273193,3,True,3.2326173782348633,3,True,3.2326173782348633
6,3,True,1.6039273738861084,3,True,1.6039273738861084,3,True,3.4852471351623535,3,True,3.4852471351623535
7,3,True,1.789064884185791,3,True,1.789064884185791,3,True,3.239309549331665,3,True,3.239309549331665
8,3,True,1.7673182487487793,3,True,1.7673182487487793,3,True,3.05462908744812,3,True,3.05462908744812
9,3,True,2.1931371688842773,3,True,2.1931371688842773,3,True,3.004939079284668,3,True,3.004939079284668
10,3,True,1.8136327266693115,3,True,1.8136327266693115,4,True,3.8180549144744873,4,True,3.8180549144744873
11,3,True,1.7466709613800049,3,True,1.7466709613800049,3,True,3.0286378860473633,3,True,3.0286378860473633
12,3,True,1.6867027282714844,3,True,1.6867027282714844,3,True,3.350893020629883,3,True,3.350893020629883
13,3,True,1.7750494480133057,3,True,1.7750494480133057,3,True,3.231552839279175,3,True,3.231552839279175
14,3,True,5.3920300006866455,3,True,5.3920300006866455,4,True,4.4152257442474365,4,True,4.4152257442474365
15,3,True,2.5956711769104004,3,True,2.5956711769104004,3,True,3.233569860458374,3,True,3.233569860458374
16,3,True,1.6960797309875488,3,True,1.6960797309875488,3,True,3.3870086669921875,3,True,3.3870086669921875
17,3,True,1.6870830059051514,3,True,1.6870830059051514,3,True,3.3759191036224365,3,True,3.3759191036224365
18,3,True,1.5255939960479736,3,True,1.5255939960479736,4,True,4.020338773727417,4,True,4.020338773727417
19,3,True,1.5440871715545654,3,True,1.5440871715545654,3,True,2.8690297603607178,3,True,2.8690297603607178
20,3,True,2.291372060775757,3,True,2.291372060775757,3,True,3.1261343955993652,3,True,3.1261343955993652
21,3,True,1.846621036529541,3,True,1.846621036529541,3,True,3.1678364276885986,3,True,3.1678364276885986
22,3,True,3.265399694442749,3,True,3.265399694442749,3,True,3.262777090072632,3,True,3.262777090072632
23,3,True,1.7601978778839111,3,True,1.7601978778839111,3,True,3.441556453704834,3,True,3.441556453704834
24,3,True,1.782029151916504,3,True,1.782029151916504,3,True,2.848450183868408,3,True,2.848450183868408
25,3,True,3.2204599380493164,3,True,3.2204599380493164,3,True,3.1763219833374023,3,True,3.1763219833374023
26,3,True,1.5872406959533691,3,True,1.5872406959533691,3,True,3.0585763454437256,3,True,3.0585763454437256
27,3,True,1.5977106094360352,3,True,1.5977106094360352,3,True,3.2191059589385986,3,True,3.2191059589385986
28,3,True,2.1707890033721924,3,True,2.1707890033721924,3,True,3.1887800693511963,3,True,3.1887800693511963
29,3,True,1.6664462089538574,3,True,1.6664462089538574,3,True,3.17822527885437,3,True,3.17822527885437
30,3,True,1.8542616367340088,3,True,1.8542616367340088,3,True,3.178879499435425,3,True,3.178879499435425
31,3,True,2.062375783920288,3,True,2.062375783920288,3,True,3.097900390625,3,True,3.097900390625
32,3,True,1.6781482696533203,3,True,1.6781482696533203,3,True,2.997408390045166,3,True,2.997408390045166
