,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,4,True,0.11983966827392578,5,True,0.1449596881866455,4.0,True,0.1650691032409668,4.0,True,0.1650691032409668
1,4,True,0.11182785034179688,4,True,0.11182785034179688,4.0,True,0.2619640827178955,4.0,True,0.2619640827178955
2,4,True,0.11902904510498047,5,True,0.1496601104736328,5.0,True,0.23541998863220215,5.0,True,0.23541998863220215
3,5,True,0.14839577674865723,6,True,0.17773652076721191,,False,,,False,
4,4,True,0.22532010078430176,4,True,0.22532010078430176,5.0,True,0.26835155487060547,5.0,True,0.26835155487060547
5,5,True,0.13397526741027832,6,True,0.16070127487182617,4.0,True,0.18160510063171387,4.0,True,0.18160510063171387
6,3,True,0.0798344612121582,4,True,0.10616374015808105,,False,,,False,
7,4,True,0.10062360763549805,8,True,0.199113130569458,4.0,True,0.20670509338378906,4.0,True,0.20670509338378906
8,4,True,0.12154054641723633,5,True,0.15257740020751953,,False,,,False,
9,3,True,0.09021401405334473,3,True,0.09021401405334473,4.0,True,0.18054890632629395,4.0,True,0.18054890632629395
10,4,True,0.12961935997009277,5,True,0.1551973819732666,4.0,True,0.16434001922607422,4.0,True,0.16434001922607422
11,3,True,0.08255577087402344,4,True,0.1105949878692627,4.0,True,0.1770029067993164,4.0,True,0.1770029067993164
12,5,True,0.14855623245239258,6,True,0.1775822639465332,,False,,,False,
13,5,True,0.1820659637451172,5,True,0.1820659637451172,3.0,True,0.12601900100708008,3.0,True,0.12601900100708008
14,4,True,0.11506247520446777,4,True,0.11506247520446777,4.0,True,0.22580552101135254,4.0,True,0.22580552101135254
15,5,True,0.1768491268157959,5,True,0.1768491268157959,5.0,True,0.22428441047668457,5.0,True,0.22428441047668457
16,3,True,0.09057927131652832,4,True,0.11907029151916504,4.0,True,0.1763908863067627,4.0,True,0.1763908863067627
17,3,True,0.08665609359741211,5,True,0.14236807823181152,4.0,True,0.1960289478302002,4.0,True,0.1960289478302002
18,4,True,0.11178159713745117,4,True,0.11178159713745117,5.0,True,0.24869346618652344,5.0,True,0.24869346618652344
19,7,True,0.1947319507598877,8,True,0.22250580787658691,6.0,True,0.27024221420288086,6.0,True,0.27024221420288086
20,5,True,0.13735389709472656,6,True,0.16501188278198242,5.0,True,0.22829413414001465,,False,
21,3,True,0.08136415481567383,4,True,0.10951685905456543,5.0,True,0.2464606761932373,5.0,True,0.2464606761932373
22,5,True,0.15647530555725098,5,True,0.15647530555725098,5.0,True,0.2279493808746338,5.0,True,0.2279493808746338
23,3,True,0.08166003227233887,4,True,0.10810995101928711,,False,,,False,
24,3,True,0.07792520523071289,4,True,0.10736918449401855,4.0,True,0.1721336841583252,,False,
25,4,True,0.10968017578125,5,True,0.1634070873260498,,False,,,False,
26,3,True,0.08350777626037598,4,True,0.11316490173339844,4.0,True,0.19292998313903809,4.0,True,0.19292998313903809
27,3,True,0.08390212059020996,4,True,0.11254096031188965,4.0,True,0.18054604530334473,4.0,True,0.18054604530334473
28,4,True,0.11206316947937012,5,True,0.14140105247497559,3.0,True,0.12142801284790039,3.0,True,0.12142801284790039
29,4,True,0.10474610328674316,5,True,0.1300950050354004,4.0,True,0.1731717586517334,4.0,True,0.1731717586517334
30,6,True,0.1637864112854004,7,True,0.1917893886566162,5.0,True,0.21429085731506348,5.0,True,0.21429085731506348
31,3,True,0.08665895462036133,4,True,0.11542797088623047,5.0,True,0.24694514274597168,5.0,True,0.24694514274597168
32,3,True,0.07373762130737305,4,True,0.10037350654602051,5.0,True,0.23158574104309082,5.0,True,0.23158574104309082
33,4,True,0.10903644561767578,5,True,0.13612151145935059,3.0,True,0.11908698081970215,3.0,True,0.11908698081970215
34,4,True,0.1062004566192627,5,True,0.13203763961791992,4.0,True,0.17618465423583984,4.0,True,0.17618465423583984
35,3,True,0.08232498168945312,4,True,0.10843706130981445,5.0,True,0.23521685600280762,5.0,True,0.23521685600280762
36,3,True,0.08182597160339355,3,True,0.08182597160339355,4.0,True,0.18052101135253906,4.0,True,0.18052101135253906
37,5,True,0.14805984497070312,6,True,0.17692279815673828,6.0,True,0.25899744033813477,6.0,True,0.25899744033813477
38,5,True,0.13710784912109375,5,True,0.13710784912109375,4.0,True,0.2607104778289795,4.0,True,0.2607104778289795
39,3,True,0.11224889755249023,4,True,0.14257287979125977,5.0,True,0.2269289493560791,5.0,True,0.2269289493560791
40,3,True,0.07963109016418457,5,True,0.13267302513122559,,False,,,False,
41,4,True,0.13853216171264648,4,True,0.13853216171264648,5.0,True,0.21734404563903809,5.0,True,0.21734404563903809
42,3,True,0.08151102066040039,4,True,0.1079862117767334,5.0,True,0.26900219917297363,5.0,True,0.26900219917297363
43,4,True,0.10641622543334961,4,True,0.10641622543334961,4.0,True,0.16141104698181152,4.0,True,0.16141104698181152
44,4,True,0.13144326210021973,4,True,0.13144326210021973,4.0,True,0.16366887092590332,4.0,True,0.16366887092590332
45,4,True,0.10694026947021484,4,True,0.10694026947021484,4.0,True,0.16701626777648926,4.0,True,0.16701626777648926
46,4,True,0.10184836387634277,4,True,0.10184836387634277,4.0,True,0.17002081871032715,4.0,True,0.17002081871032715
47,4,True,0.10745072364807129,5,True,0.13441944122314453,4.0,True,0.17315936088562012,4.0,True,0.17315936088562012
48,4,True,0.1047675609588623,5,True,0.13021564483642578,5.0,True,0.23020148277282715,5.0,True,0.23020148277282715
49,4,True,0.10863494873046875,5,True,0.13765501976013184,,False,,,False,
50,3,True,0.08008718490600586,4,True,0.1065070629119873,4.0,True,0.20436859130859375,4.0,True,0.20436859130859375
51,4,True,0.11246204376220703,4,True,0.11246204376220703,,False,,,False,
52,3,True,0.08103585243225098,3,True,0.08103585243225098,3.0,True,0.11689901351928711,3.0,True,0.11689901351928711
53,5,True,0.13344621658325195,6,True,0.16033506393432617,5.0,True,0.21851658821105957,5.0,True,0.21851658821105957
54,3,True,0.08074402809143066,5,True,0.1550302505493164,3.0,True,0.11926007270812988,3.0,True,0.11926007270812988
55,4,True,0.10618209838867188,5,True,0.1320023536682129,4.0,True,0.1779613494873047,4.0,True,0.1779613494873047
56,6,True,0.14864253997802734,7,True,0.17282676696777344,4.0,True,0.1714026927947998,4.0,True,0.1714026927947998
57,3,True,0.08216166496276855,4,True,0.10898756980895996,5.0,True,0.2530057430267334,5.0,True,0.2530057430267334
