,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,3,True,0.4016139507293701,3,True,0.4016139507293701,2,True,0.4416358470916748,2,True,0.4416358470916748
1,3,True,0.29834842681884766,3,True,0.29834842681884766,2,True,0.4337501525878906,2,True,0.4337501525878906
2,3,True,0.27454710006713867,3,True,0.27454710006713867,4,True,0.830399751663208,4,True,0.830399751663208
3,2,True,0.18120670318603516,2,True,0.18120670318603516,4,True,0.8628349304199219,4,True,0.8628349304199219
4,3,True,0.30130839347839355,3,True,0.30130839347839355,2,True,0.4135608673095703,2,True,0.4135608673095703
5,3,True,0.28266286849975586,3,True,0.28266286849975586,2,True,0.4286372661590576,2,True,0.4286372661590576
6,2,True,0.1748642921447754,2,True,0.1748642921447754,2,True,0.3846089839935303,2,True,0.3846089839935303
7,4,True,0.38817501068115234,4,True,0.38817501068115234,3,True,0.5833497047424316,3,True,0.5833497047424316
8,3,True,0.2825336456298828,3,True,0.2825336456298828,2,True,0.40262699127197266,2,True,0.40262699127197266
9,3,True,0.2843742370605469,3,True,0.2843742370605469,2,True,0.3938260078430176,2,True,0.3938260078430176
10,3,True,0.27915048599243164,3,True,0.27915048599243164,3,True,0.6459479331970215,3,True,0.6459479331970215
11,3,True,0.2791023254394531,3,True,0.2791023254394531,2,True,0.4488251209259033,2,True,0.4488251209259033
12,3,True,0.2949676513671875,3,True,0.2949676513671875,2,True,0.38102126121520996,2,True,0.38102126121520996
13,2,True,0.2096240520477295,2,True,0.2096240520477295,3,True,0.5961472988128662,3,True,0.5961472988128662
14,3,True,0.29617905616760254,3,True,0.29617905616760254,3,True,0.7278149127960205,3,True,0.7278149127960205
15,3,True,0.2842428684234619,3,True,0.2842428684234619,2,True,0.4098818302154541,2,True,0.4098818302154541
16,3,True,0.29585886001586914,3,True,0.29585886001586914,2,True,0.41146087646484375,2,True,0.41146087646484375
17,3,True,0.26598167419433594,3,True,0.26598167419433594,2,True,0.5482511520385742,2,True,0.5482511520385742
18,2,True,0.18020033836364746,2,True,0.18020033836364746,4,True,2.2647221088409424,4,True,2.2647221088409424
19,3,True,0.3014369010925293,3,True,0.3014369010925293,3,True,0.6512460708618164,3,True,0.6512460708618164
20,3,True,0.2611267566680908,3,True,0.2611267566680908,2,True,0.43782687187194824,2,True,0.43782687187194824
21,3,True,0.29388880729675293,3,True,0.29388880729675293,2,True,0.40981578826904297,2,True,0.40981578826904297
22,3,True,0.2723267078399658,3,True,0.2723267078399658,3,True,0.5989899635314941,3,True,0.5989899635314941
23,3,True,0.2863459587097168,3,True,0.2863459587097168,4,True,0.8198423385620117,4,True,0.8198423385620117
24,3,True,0.26502490043640137,3,True,0.26502490043640137,3,True,0.5134401321411133,3,True,0.5134401321411133
25,3,True,0.29306864738464355,3,True,0.29306864738464355,3,True,0.602985143661499,3,True,0.602985143661499
26,3,True,0.2960362434387207,3,True,0.2960362434387207,2,True,0.41434788703918457,2,True,0.41434788703918457
27,3,True,0.2778632640838623,3,True,0.2778632640838623,3,True,0.6268291473388672,3,True,0.6268291473388672
28,3,True,0.3203396797180176,3,True,0.3203396797180176,2,True,0.4824635982513428,2,True,0.4824635982513428
29,3,True,0.2875699996948242,3,True,0.2875699996948242,3,True,0.5575728416442871,3,True,0.5575728416442871
30,3,True,0.2742171287536621,3,True,0.2742171287536621,3,True,0.5992419719696045,3,True,0.5992419719696045
31,2,True,0.21158480644226074,2,True,0.21158480644226074,3,True,0.6471998691558838,3,True,0.6471998691558838
32,3,True,0.29847192764282227,3,True,0.29847192764282227,3,True,0.6027982234954834,3,True,0.6027982234954834
33,2,True,0.17372918128967285,2,True,0.17372918128967285,2,True,0.4360690116882324,2,True,0.4360690116882324
34,2,True,0.18123793601989746,2,True,0.18123793601989746,2,True,0.4340639114379883,2,True,0.4340639114379883
35,3,True,0.28484392166137695,3,True,0.28484392166137695,2,True,0.4179677963256836,2,True,0.4179677963256836
36,3,True,0.2659759521484375,3,True,0.2659759521484375,2,True,0.4026362895965576,2,True,0.4026362895965576
37,3,True,0.29993486404418945,3,True,0.29993486404418945,3,True,0.6361241340637207,3,True,0.6361241340637207
38,2,True,0.18235325813293457,2,True,0.18235325813293457,2,True,0.3832111358642578,2,True,0.3832111358642578
39,3,True,0.28663206100463867,3,True,0.28663206100463867,2,True,0.3945281505584717,2,True,0.3945281505584717
40,3,True,0.3121812343597412,3,True,0.3121812343597412,3,True,0.7497470378875732,3,True,0.7497470378875732
41,3,True,0.3013019561767578,3,True,0.3013019561767578,2,True,0.5157523155212402,2,True,0.5157523155212402
42,3,True,0.28710079193115234,3,True,0.28710079193115234,2,True,0.45455408096313477,2,True,0.45455408096313477
43,3,True,0.3212120532989502,3,True,0.3212120532989502,3,True,0.95932936668396,3,True,0.95932936668396
44,3,True,0.2969176769256592,3,True,0.2969176769256592,2,True,0.46394872665405273,2,True,0.46394872665405273
45,3,True,0.2876272201538086,3,True,0.2876272201538086,2,True,0.4203050136566162,2,True,0.4203050136566162
46,2,True,0.21150588989257812,2,True,0.21150588989257812,3,True,0.6325168609619141,3,True,0.6325168609619141
47,3,True,0.3115527629852295,3,True,0.3115527629852295,4,True,0.8024230003356934,4,True,0.8024230003356934
48,3,True,0.2906942367553711,3,True,0.2906942367553711,2,True,0.43636226654052734,2,True,0.43636226654052734
49,3,True,0.26328086853027344,3,True,0.26328086853027344,2,True,0.4325220584869385,2,True,0.4325220584869385
50,3,True,0.2857482433319092,3,True,0.2857482433319092,4,True,0.8240103721618652,4,True,0.8240103721618652
51,3,True,0.28615689277648926,3,True,0.28615689277648926,2,True,0.4437270164489746,2,True,0.4437270164489746
