,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,9,True,14.92287015914917,10,True,16.612674236297607,12.0,True,43.622995376586914,,False,
1,7,True,11.568016052246094,15,True,24.617805004119873,8.0,True,28.377520322799683,,False,
2,11,True,18.25092101097107,12,True,19.81902289390564,9.0,True,32.77244186401367,,False,
3,8,True,13.088415622711182,10,True,16.44251561164856,6.0,True,20.43419909477234,,False,
4,9,True,14.726525783538818,12,True,19.39182424545288,10.0,True,36.6827027797699,,False,
5,8,True,13.388016939163208,12,True,19.849902868270874,7.0,True,25.114068508148193,,False,
6,7,True,12.03473711013794,9,True,15.161900043487549,7.0,True,24.33559775352478,,False,
7,7,True,11.398384809494019,13,True,21.478139877319336,11.0,True,39.97954082489014,,False,
8,7,True,11.620679378509521,11,True,17.95898675918579,7.0,True,24.92705464363098,,False,
9,7,True,11.41431999206543,13,True,21.016934394836426,7.0,True,25.118215084075928,,False,
10,12,True,19.57565712928772,16,True,25.823453426361084,8.0,True,28.05692481994629,,False,
11,10,True,16.756115674972534,16,True,26.40716242790222,10.0,True,35.54371643066406,,False,
12,9,True,14.95199203491211,11,True,18.195404052734375,8.0,True,28.755984783172607,,False,
13,10,True,16.412582635879517,25,True,40.43569278717041,8.0,True,28.461705207824707,,False,
14,9,True,14.823700666427612,20,True,32.81852674484253,9.0,True,32.93458414077759,,False,
15,6,True,9.913887739181519,8,True,13.13979983329773,9.0,True,32.59264039993286,,False,
16,9,True,14.698601007461548,11,True,17.982844829559326,7.0,True,24.937244176864624,,False,
17,12,True,19.290587902069092,13,True,20.83240294456482,11.0,True,39.7780487537384,,False,
18,8,True,13.039690017700195,11,True,17.744063138961792,,False,,,False,
19,7,True,11.256109476089478,10,True,16.246566772460938,9.0,True,32.93496584892273,,False,
20,12,True,19.538989305496216,14,True,22.691718339920044,8.0,True,29.490580081939697,,False,
21,8,True,13.242259979248047,9,True,14.785362720489502,11.0,True,39.59660339355469,,False,
