,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,11,True,1.053506851196289,12,True,1.143284797668457,15.0,True,3.862403154373169,15.0,True,3.862403154373169
1,11,True,1.0283195972442627,12,True,1.1157357692718506,7.0,True,1.6483874320983887,,False,
2,10,True,0.8976266384124756,11,True,0.9840247631072998,,False,,,False,
3,10,True,0.9636867046356201,10,True,0.9636867046356201,8.0,True,1.9190037250518799,8.0,True,1.9190037250518799
4,9,True,0.8393361568450928,10,True,0.9270942211151123,10.0,True,2.635204315185547,,False,
5,10,True,0.9510927200317383,16,True,1.516925573348999,7.0,True,1.6779115200042725,7.0,True,1.6779115200042725
6,15,True,1.3848309516906738,15,True,1.3848309516906738,,False,,,False,
7,24,True,2.2896456718444824,26,True,2.4943888187408447,12.0,True,3.216223955154419,,False,
8,10,True,0.932436466217041,11,True,1.018998622894287,11.0,True,2.4875214099884033,11.0,True,2.4875214099884033
9,13,True,1.1775314807891846,13,True,1.1775314807891846,10.0,True,2.465488910675049,10.0,True,2.465488910675049
10,13,True,1.1929593086242676,13,True,1.1929593086242676,,False,,,False,
11,8,True,0.810274600982666,8,True,0.810274600982666,14.0,True,3.6390514373779297,,False,
12,11,True,1.0328953266143799,11,True,1.0328953266143799,9.0,True,2.2775204181671143,9.0,True,2.2775204181671143
13,9,True,0.8186511993408203,10,True,0.9308962821960449,8.0,True,1.8786718845367432,,False,
14,20,True,2.0290627479553223,22,True,2.204847574234009,14.0,True,3.774369955062866,15.0,True,4.056703805923462
15,9,True,0.8930230140686035,9,True,0.8930230140686035,9.0,True,2.2860095500946045,9.0,True,2.2860095500946045
16,10,True,0.9349336624145508,10,True,0.9349336624145508,10.0,True,2.478749990463257,10.0,True,2.478749990463257
17,17,True,1.7136914730072021,17,True,1.7136914730072021,9.0,True,2.1325461864471436,10.0,True,2.406003952026367
18,7,True,0.66424560546875,8,True,0.8117756843566895,13.0,True,3.159142017364502,25.0,True,6.221639156341553
19,15,True,1.47249174118042,19,True,1.9645342826843262,,False,,,False,
20,13,True,1.2681152820587158,14,True,1.3583014011383057,7.0,True,1.5415525436401367,7.0,True,1.5415525436401367
21,12,True,1.1314330101013184,12,True,1.1314330101013184,9.0,True,2.1634604930877686,9.0,True,2.1634604930877686
22,6,True,0.5445098876953125,17,True,1.5555434226989746,11.0,True,2.5004117488861084,,False,
23,14,True,1.2929623126983643,14,True,1.2929623126983643,16.0,True,4.036507844924927,,False,
24,7,True,0.6408853530883789,8,True,0.7272076606750488,11.0,True,2.6364099979400635,11.0,True,2.6364099979400635
25,10,True,0.9339759349822998,11,True,1.0206177234649658,9.0,True,2.334848403930664,,False,
26,8,True,0.8109283447265625,8,True,0.8109283447265625,13.0,True,3.2997100353240967,13.0,True,3.2997100353240967
27,13,True,1.284850835800171,14,True,1.3803377151489258,8.0,True,1.7947564125061035,9.0,True,2.042426347732544
28,11,True,1.0465896129608154,12,True,1.1349236965179443,,False,,,False,
29,7,True,0.6666109561920166,8,True,0.7586929798126221,11.0,True,2.6088616847991943,,False,
30,13,True,1.237229824066162,20,True,1.873056411743164,11.0,True,2.8299007415771484,11.0,True,2.8299007415771484
31,17,True,1.5561738014221191,18,True,1.6429667472839355,16.0,True,3.8062384128570557,,False,
32,21,True,2.05972957611084,22,True,2.155426502227783,9.0,True,2.0345683097839355,9.0,True,2.0345683097839355
33,14,True,1.3672864437103271,15,True,1.4575774669647217,,False,,,False,
34,16,True,1.6441066265106201,17,True,1.7547407150268555,8.0,True,1.8675227165222168,,False,
35,18,True,1.64835786819458,23,True,2.171677589416504,,False,,,False,
36,8,True,0.7581450939178467,17,True,1.8394370079040527,16.0,True,4.099632740020752,,False,
37,13,True,1.2312419414520264,14,True,1.3446240425109863,24.0,True,6.031302213668823,,False,
38,12,True,1.0728931427001953,12,True,1.0728931427001953,,False,,,False,
39,14,True,1.3263063430786133,15,True,1.4135591983795166,10.0,True,2.381760597229004,,False,
40,11,True,1.000898838043213,11,True,1.000898838043213,8.0,True,1.9332170486450195,,False,
41,12,True,1.1769907474517822,13,True,1.2687385082244873,12.0,True,3.2517011165618896,12.0,True,3.2517011165618896
42,14,True,1.3596906661987305,15,True,1.4757277965545654,,False,,,False,
43,14,True,1.3074381351470947,14,True,1.3074381351470947,11.0,True,2.7726736068725586,,False,
44,13,True,1.2007274627685547,14,True,1.2904634475708008,15.0,True,4.182438611984253,,False,
45,6,True,0.5735445022583008,7,True,0.6590569019317627,,False,,,False,
46,20,True,1.8955023288726807,20,True,1.8955023288726807,15.0,True,4.168833017349243,15.0,True,4.168833017349243
47,12,True,1.157823085784912,23,True,2.1983792781829834,12.0,True,2.700972080230713,,False,
48,16,True,1.511171817779541,19,True,1.90006685256958,8.0,True,1.9608280658721924,8.0,True,1.9608280658721924
49,6,True,0.5555524826049805,6,True,0.5555524826049805,13.0,True,3.054610013961792,13.0,True,3.054610013961792
50,11,True,0.986513614654541,11,True,0.986513614654541,11.0,True,2.8120930194854736,,False,
51,9,True,0.8704557418823242,9,True,0.8704557418823242,11.0,True,2.6599059104919434,,False,
52,21,True,1.947791337966919,21,True,1.947791337966919,8.0,True,1.7761924266815186,,False,
53,13,True,1.196894645690918,13,True,1.196894645690918,,False,,,False,
54,8,True,0.7593212127685547,9,True,0.8488881587982178,,False,,,False,
55,7,True,0.6278853416442871,7,True,0.6278853416442871,8.0,True,2.0642054080963135,8.0,True,2.0642054080963135
56,18,True,1.688023567199707,19,True,1.77620267868042,16.0,True,4.25976037979126,,False,
57,10,True,0.9637665748596191,12,True,1.1821343898773193,,False,,,False,
58,7,True,0.6162741184234619,12,True,1.0584731101989746,25.0,True,6.37289023399353,28.0,True,7.207397937774658
59,8,True,0.7991201877593994,14,True,1.3967053890228271,11.0,True,2.7315149307250977,,False,
60,9,True,0.8807985782623291,10,True,0.9740424156188965,15.0,True,3.4773151874542236,15.0,True,3.4773151874542236
61,12,True,1.0681533813476562,13,True,1.154247522354126,12.0,True,3.0172603130340576,12.0,True,3.0172603130340576
62,13,True,1.3460030555725098,15,True,1.5637919902801514,14.0,True,3.20747709274292,16.0,True,3.6769204139709473
63,8,True,0.7469022274017334,8,True,0.7469022274017334,16.0,True,4.178328037261963,,False,
64,9,True,0.8229653835296631,10,True,0.9090392589569092,,False,,,False,
65,11,True,1.0474298000335693,12,True,1.1330325603485107,11.0,True,2.5693306922912598,,False,
66,20,True,1.806647777557373,22,True,1.9798438549041748,,False,,,False,
67,10,True,0.9567286968231201,11,True,1.04673171043396,,False,,,False,
68,10,True,1.0033342838287354,11,True,1.1190502643585205,,False,,,False,
69,12,True,1.1548717021942139,13,True,1.2454190254211426,12.0,True,2.9977049827575684,,False,
70,9,True,0.8384439945220947,10,True,0.9243531227111816,17.0,True,4.164191722869873,,False,
71,9,True,0.8341774940490723,9,True,0.8341774940490723,10.0,True,2.5007991790771484,11.0,True,2.785672187805176
72,12,True,1.1641385555267334,13,True,1.256577491760254,9.0,True,2.316075325012207,,False,
73,28,True,2.6128642559051514,28,True,2.6128642559051514,12.0,True,2.9725019931793213,,False,
74,19,True,1.7498464584350586,20,True,1.8593053817749023,9.0,True,2.287919759750366,,False,
75,18,True,1.7464513778686523,20,True,1.9417285919189453,27.0,True,6.58206582069397,,False,
76,11,True,1.0568342208862305,11,True,1.0568342208862305,19.0,True,4.7673375606536865,,False,
77,17,True,1.6206345558166504,18,True,1.7354028224945068,20.0,True,4.908143758773804,,False,
78,9,True,0.8200609683990479,10,True,0.9047708511352539,16.0,True,4.067893028259277,,False,
79,10,True,0.9501442909240723,11,True,1.0382285118103027,16.0,True,3.8224902153015137,,False,
80,10,True,0.9570775032043457,11,True,1.0470802783966064,10.0,True,2.4718174934387207,,False,
81,8,True,0.7439804077148438,11,True,1.0345804691314697,14.0,True,3.6707067489624023,,False,
82,12,True,1.1387708187103271,24,True,2.318840503692627,10.0,True,2.331507682800293,,False,
83,10,True,0.9026262760162354,14,True,1.2631981372833252,10.0,True,2.5356273651123047,,False,
84,17,True,1.5966005325317383,17,True,1.5966005325317383,,False,,,False,
85,21,True,1.952662706375122,22,True,2.0396618843078613,9.0,True,2.5043246746063232,,False,
86,7,True,0.678490400314331,8,True,0.7659347057342529,15.0,True,3.522646427154541,,False,
87,9,True,0.8549373149871826,11,True,1.0336644649505615,,False,,,False,
88,9,True,0.8669962882995605,14,True,1.336153268814087,8.0,True,2.0967092514038086,8.0,True,2.0967092514038086
89,9,True,0.8358161449432373,10,True,0.924206018447876,17.0,True,4.070439100265503,17.0,True,4.070439100265503
90,7,True,0.6135096549987793,8,True,0.7192246913909912,10.0,True,2.5136492252349854,,False,
91,7,True,0.682624340057373,9,True,0.8596160411834717,9.0,True,2.262683629989624,,False,
92,15,True,1.3553905487060547,16,True,1.4414291381835938,,False,,,False,
93,17,True,1.6088831424713135,18,True,1.6998441219329834,12.0,True,2.912320375442505,,False,
94,12,True,1.1812536716461182,13,True,1.2735259532928467,,False,,,False,
95,12,True,1.2246665954589844,13,True,1.323359727859497,12.0,True,2.939743757247925,,False,
96,15,True,1.3751182556152344,18,True,1.653804063796997,11.0,True,2.546111583709717,17.0,True,4.009695291519165
97,20,True,2.0452053546905518,21,True,2.134625196456909,8.0,True,1.9875924587249756,,False,
98,8,True,0.7471432685852051,12,True,1.1111290454864502,7.0,True,1.5786795616149902,,False,
99,19,True,1.7623913288116455,19,True,1.7623913288116455,18.0,True,4.456501245498657,,False,
