,x,i_y1,i_y2,i_z1,i_z2,s_y1,s_y2,s_z1,s_z2,r_y1,r_y2,r_z1,r_z2
0,2,2.0,2.0,1.3,1.3,10,10,10,10,0.005009961128234863,0.005009961128234863,0.004905390739440918,0.004905390739440918
1,50,8.5,9.8,8.5,9.4,10,10,10,10,0.1679103136062622,0.1919316053390503,0.43246586322784425,0.4874759912490845
2,100,12.6,14.2,12.0,10.857142857142858,10,10,10,7,1.0517643451690675,1.1867132425308227,2.686745023727417,2.3935374873025075
3,150,16.9,19.4,12.875,15.142857142857142,10,10,8,7,3.822760725021362,4.39834942817688,8.325702041387558,9.896440301622663
4,200,18.9,22.7,15.4,18.166666666666668,10,10,10,6,9.473810720443726,11.373727631568908,19.028649425506593,22.62528359889984
5,250,18.0,20.5,18.3,18.5,10,10,10,6,15.063065981864929,17.150553822517395,41.46501903533935,41.51721696058909
6,300,18.0,22.7,19.22222222222222,22.5,10,10,9,6,24.537371778488158,30.869081735610962,72.31634092330933,85.00800708929698
