,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,29,True,53.93707299232483,30,True,55.71184802055359,13.0,True,53.87377095222473,,False,
1,32,True,63.82836294174194,33,True,65.63448190689087,36.0,True,179.17739057540894,,False,
2,19,True,38.5673291683197,32,True,68.1435239315033,,False,,,False,
3,12,True,26.007018089294434,27,True,54.7471444606781,18.0,True,85.0924220085144,,False,
4,30,True,60.11119222640991,30,True,60.11119222640991,23.0,True,110.80535960197449,,False,
5,22,True,46.762715101242065,22,True,46.762715101242065,14.0,True,69.92977833747864,,False,
6,15,True,32.16361379623413,27,True,58.10169959068298,,False,,,False,
7,15,True,27.887887716293335,18,True,33.359827756881714,21.0,True,101.27189874649048,,False,
8,18,True,36.548707485198975,30,True,57.34688925743103,25.0,True,118.82219219207764,,False,
9,14,True,30.812055349349976,17,True,37.08557367324829,21.0,True,100.41827487945557,,False,
10,15,True,26.14681887626648,19,True,34.103914737701416,44.0,True,212.0897319316864,,False,
11,14,True,25.85012722015381,17,True,31.10667896270752,,False,,,False,
12,16,True,26.707886934280396,17,True,28.517849922180176,22.0,True,102.09015202522278,,False,
13,12,True,22.315961599349976,14,True,26.820476293563843,21.0,True,92.35997176170349,,False,
14,13,True,23.113266229629517,24,True,42.560731410980225,14.0,True,60.91703176498413,,False,
15,23,True,38.01974582672119,34,True,58.18793487548828,17.0,True,84.75278925895691,,False,
16,23,True,40.813430309295654,23,True,40.813430309295654,16.0,True,69.69459414482117,,False,
17,18,True,28.92428970336914,27,True,43.794450998306274,,False,,,False,
18,15,True,26.14669418334961,16,True,27.866233110427856,30.0,True,142.23147296905518,,False,
19,23,True,47.63179159164429,29,True,59.46908664703369,,False,,,False,
20,15,True,28.006967544555664,23,True,45.85564613342285,20.0,True,98.99762225151062,,False,
21,12,True,21.614660263061523,14,True,25.88617992401123,17.0,True,76.79904007911682,,False,
22,15,True,28.12217354774475,26,True,49.014918088912964,,False,,,False,
23,24,True,42.111778020858765,26,True,45.4622597694397,22.0,True,107.31872487068176,,False,
24,23,True,39.985241174697876,25,True,43.40508818626404,18.0,True,78.24395394325256,,False,
25,19,True,33.341920375823975,23,True,40.259743452072144,18.0,True,76.63122200965881,,False,
26,33,True,57.69106388092041,40,True,70.42804265022278,,False,,,False,
27,25,True,42.576478481292725,33,True,56.49816656112671,,False,,,False,
28,34,True,62.490817070007324,34,True,62.490817070007324,19.0,True,80.42298483848572,,False,
29,10,True,17.015875101089478,12,True,20.09753179550171,34.0,True,151.17131447792053,,False,
30,21,True,36.0299506187439,37,True,65.64528036117554,23.0,True,101.3712067604065,,False,
31,15,True,27.790244102478027,19,True,34.88148593902588,31.0,True,128.7984495162964,,False,
32,13,True,21.550813913345337,15,True,24.957863092422485,19.0,True,78.95990824699402,,False,
33,19,True,34.5882933139801,22,True,39.68300247192383,11.0,True,47.499791622161865,,False,
34,13,True,19.777392387390137,16,True,24.05490016937256,17.0,True,73.96644139289856,,False,
35,14,True,23.087568283081055,15,True,24.771802186965942,26.0,True,113.89390659332275,,False,
36,19,True,29.04637837409973,22,True,33.585599184036255,,False,,,False,
37,24,True,41.66949534416199,25,True,43.42890930175781,,False,,,False,
38,28,True,44.64791774749756,31,True,49.977599143981934,21.0,True,87.66911363601685,,False,
39,27,True,46.22941279411316,30,True,51.41473984718323,17.0,True,71.55505681037903,,False,
40,25,True,35.63531756401062,26,True,37.11310529708862,18.0,True,77.2632188796997,,False,
41,15,True,25.20367193222046,15,True,25.20367193222046,33.0,True,141.23994660377502,,False,
42,24,True,37.265902280807495,26,True,40.450916051864624,,False,,,False,
43,19,True,34.30721354484558,20,True,36.17869329452515,28.0,True,138.67445135116577,,False,
44,11,True,17.365010023117065,14,True,22.24203062057495,19.0,True,84.19372510910034,,False,
45,22,True,38.23832654953003,23,True,39.93483233451843,,False,,,False,
46,15,True,23.56063485145569,23,True,36.340211629867554,15.0,True,62.68783736228943,,False,
47,22,True,35.35152220726013,23,True,36.967283964157104,18.0,True,73.33675861358643,,False,
48,11,True,19.867472648620605,19,True,35.464940786361694,,False,,,False,
49,22,True,32.29310894012451,25,True,36.46028161048889,,False,,,False,
50,18,True,30.4803524017334,21,True,35.43388772010803,,False,,,False,
51,12,True,21.105062007904053,15,True,26.418055534362793,22.0,True,96.96895790100098,,False,
52,19,True,34.327861070632935,21,True,38.03856682777405,,False,,,False,
53,18,True,33.1685471534729,22,True,40.205769062042236,13.0,True,56.57177519798279,,False,
54,22,True,39.025264739990234,24,True,42.52730965614319,20.0,True,83.88125038146973,,False,
55,24,True,37.76879525184631,28,True,43.926297426223755,18.0,True,78.73877334594727,,False,
56,23,True,38.81778621673584,25,True,42.2464120388031,17.0,True,72.45306158065796,,False,
57,10,True,18.6446590423584,14,True,27.028486013412476,24.0,True,100.66982841491699,,False,
58,18,True,32.91489362716675,19,True,34.6103355884552,20.0,True,87.7449939250946,,False,
59,24,True,37.80870580673218,26,True,40.80528807640076,15.0,True,63.16001224517822,,False,
60,13,True,20.271885633468628,15,True,23.53271770477295,20.0,True,85.48857927322388,,False,
61,25,True,41.036879539489746,26,True,42.711883783340454,19.0,True,80.9953498840332,,False,
62,16,True,25.488065242767334,40,True,64.89701461791992,,False,,,False,
63,18,True,26.73556661605835,19,True,28.136374473571777,14.0,True,60.55332088470459,,False,
64,20,True,32.402034759521484,20,True,32.402034759521484,,False,,,False,
65,15,True,24.90758180618286,17,True,28.114221572875977,17.0,True,70.58008861541748,,False,
66,12,True,20.95155119895935,26,True,46.331183433532715,,False,,,False,
67,20,True,31.651536464691162,22,True,34.88302731513977,23.0,True,98.4101619720459,,False,
