,x,i_y1,i_y2,i_z1,i_z2,s_y1,s_y2,s_z1,s_z2,r_y1,r_y2,r_z1,r_z2
0,2,2.0,2.0,1.1,1.1,10,10,10,10,0.004818582534790039,0.004818582534790039,0.004392027854919434,0.004392027854919434
1,50,9.4,9.9,10.375,12.2,10,10,8,5,0.3006760597229004,0.31395597457885743,0.672114759683609,0.7912615299224853
2,100,13.8,15.8,11.25,100.0,10,10,8,0,1.1373466968536377,1.2990209817886353,3.705347716808319,100.0
3,150,15.5,20.7,16.142857142857142,100.0,10,10,7,0,3.0288978099822996,4.043035888671875,21.141170297350204,100.0
4,200,14.5,18.8,17.75,100.0,10,10,4,0,5.665464448928833,7.3623844385147095,37.30205303430557,100.0
5,250,17.5,20.8,24.75,100.0,10,10,4,0,15.109959721565247,18.023375225067138,100.0,100.0
