,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,3,True,1.2674012184143066,3,True,1.2674012184143066,3,True,1.8720228672027588,3,True,1.8720228672027588
1,3,True,0.8441543579101562,3,True,0.8441543579101562,3,True,1.722579002380371,3,True,1.722579002380371
2,3,True,1.4830665588378906,3,True,1.4830665588378906,3,True,1.7815155982971191,3,True,1.7815155982971191
3,3,True,0.9257047176361084,3,True,0.9257047176361084,3,True,1.7509496212005615,3,True,1.7509496212005615
4,3,True,0.9814589023590088,3,True,0.9814589023590088,3,True,2.031317949295044,3,True,2.031317949295044
5,3,True,0.9845092296600342,3,True,0.9845092296600342,3,True,1.8405461311340332,3,True,1.8405461311340332
6,3,True,0.8215107917785645,3,True,0.8215107917785645,3,True,1.7408909797668457,3,True,1.7408909797668457
7,3,True,0.7837929725646973,3,True,0.7837929725646973,3,True,1.554908037185669,3,True,1.554908037185669
8,3,True,0.7576937675476074,3,True,0.7576937675476074,3,True,1.8092231750488281,3,True,1.8092231750488281
9,3,True,0.8499362468719482,3,True,0.8499362468719482,3,True,1.7762186527252197,3,True,1.7762186527252197
10,3,True,0.9471280574798584,3,True,0.9471280574798584,3,True,1.807246208190918,3,True,1.807246208190918
11,3,True,0.815140962600708,3,True,0.815140962600708,3,True,1.6802680492401123,3,True,1.6802680492401123
12,4,True,0.9972071647644043,4,True,0.9972071647644043,3,True,1.8291444778442383,3,True,1.8291444778442383
13,3,True,1.461625576019287,3,True,1.461625576019287,3,True,1.7418458461761475,3,True,1.7418458461761475
14,3,True,1.113020420074463,3,True,1.113020420074463,3,True,1.7247793674468994,3,True,1.7247793674468994
15,3,True,0.7984321117401123,3,True,0.7984321117401123,3,True,1.631516933441162,3,True,1.631516933441162
16,3,True,1.3178517818450928,3,True,1.3178517818450928,3,True,1.8180651664733887,3,True,1.8180651664733887
17,3,True,0.7581231594085693,3,True,0.7581231594085693,3,True,1.9154596328735352,3,True,1.9154596328735352
18,4,True,1.3743231296539307,4,True,1.3743231296539307,3,True,1.6415691375732422,3,True,1.6415691375732422
19,3,True,0.9212825298309326,3,True,0.9212825298309326,4,True,2.1808218955993652,4,True,2.1808218955993652
20,3,True,0.836353063583374,3,True,0.836353063583374,3,True,1.8030526638031006,3,True,1.8030526638031006
21,3,True,1.1077847480773926,3,True,1.1077847480773926,3,True,1.7237262725830078,3,True,1.7237262725830078
22,3,True,1.2550249099731445,3,True,1.2550249099731445,3,True,1.816239833831787,3,True,1.816239833831787
23,3,True,0.8317327499389648,3,True,0.8317327499389648,3,True,1.7893972396850586,3,True,1.7893972396850586
24,3,True,0.8251650333404541,3,True,0.8251650333404541,3,True,1.6092019081115723,3,True,1.6092019081115723
25,3,True,1.3945248126983643,3,True,1.3945248126983643,3,True,1.7707419395446777,3,True,1.7707419395446777
26,3,True,0.956383228302002,3,True,0.956383228302002,4,True,2.256995677947998,4,True,2.256995677947998
