,i_y1,s_y1,r_y1,i_y2,s_y2,r_y2,i_z1,s_z1,r_z1,i_z2,s_z2,r_z2
0,17,True,14.444700241088867,18,True,15.254861116409302,9.0,True,20.80580973625183,,False,
1,15,True,15.608293533325195,15,True,15.608293533325195,13.0,True,34.76459336280823,15.0,True,40.09668231010437
2,17,True,14.825032234191895,18,True,15.636441946029663,16.0,True,37.73330855369568,20.0,True,47.92659544944763
3,16,True,14.17639970779419,16,True,14.17639970779419,21.0,True,51.204269886016846,21.0,True,51.204269886016846
4,14,True,11.687745332717896,17,True,14.308707237243652,11.0,True,28.22746229171753,,False,
5,36,True,31.63042449951172,41,True,35.65154814720154,27.0,True,63.756441831588745,,False,
6,16,True,14.213079929351807,16,True,14.213079929351807,16.0,True,37.238377809524536,16.0,True,37.238377809524536
7,12,True,10.733270406723022,19,True,17.181821823120117,35.0,True,86.09173512458801,,False,
8,22,True,18.48078203201294,29,True,24.24731707572937,18.0,True,39.001431703567505,18.0,True,39.001431703567505
9,15,True,12.499691247940063,16,True,13.334815502166748,17.0,True,35.70192289352417,21.0,True,44.762885093688965
10,18,True,15.130093097686768,20,True,16.76741099357605,10.0,True,23.854214906692505,11.0,True,26.497630834579468
11,25,True,22.555057764053345,31,True,28.10763931274414,28.0,True,68.93642354011536,31.0,True,78.15093851089478
12,17,True,15.215128421783447,18,True,16.00879430770874,16.0,True,41.72372221946716,16.0,True,41.72372221946716
13,17,True,14.435566425323486,29,True,24.751521110534668,10.0,True,23.631151914596558,31.0,True,74.69150829315186
14,28,True,23.689505100250244,31,True,26.082502603530884,12.0,True,25.728773593902588,12.0,True,25.728773593902588
15,15,True,12.41806411743164,17,True,14.120052099227905,19.0,True,41.88206601142883,19.0,True,41.88206601142883
16,17,True,14.173011064529419,32,True,26.885485410690308,41.0,True,106.18082809448242,42.0,True,108.84559917449951
17,18,True,15.84765338897705,21,True,18.37032961845398,16.0,True,38.39992594718933,48.0,True,125.58424282073975
18,16,True,13.376667022705078,18,True,15.24076533317566,21.0,True,46.86863923072815,31.0,True,69.46631169319153
19,13,True,11.00068187713623,18,True,15.254724502563477,14.0,True,31.377533435821533,14.0,True,31.377533435821533
20,18,True,15.180638313293457,20,True,16.785658359527588,16.0,True,34.78061819076538,17.0,True,37.05353021621704
21,23,True,19.12858772277832,27,True,22.441806316375732,12.0,True,26.1635525226593,14.0,True,31.082030057907104
22,11,True,9.276907682418823,15,True,12.673030138015747,13.0,True,25.80046057701111,14.0,True,27.909682750701904
23,18,True,14.933091163635254,20,True,16.804357051849365,34.0,True,75.20003628730774,,False,
24,18,True,15.020415782928467,36,True,29.779492616653442,39.0,True,85.3984260559082,,False,
25,8,True,6.814233064651489,10,True,8.45677375793457,19.0,True,43.2646279335022,19.0,True,43.2646279335022
26,11,True,9.34848427772522,12,True,10.141762256622314,12.0,True,23.284708261489868,21.0,True,41.19688892364502
27,19,True,15.87727665901184,29,True,23.945664167404175,18.0,True,39.11057925224304,18.0,True,39.11057925224304
28,18,True,16.004089832305908,20,True,17.763457775115967,9.0,True,21.83727264404297,,False,
29,31,True,26.540005207061768,50,True,42.046709060668945,14.0,True,31.597441911697388,16.0,True,37.492918252944946
30,17,True,14.008353233337402,31,True,25.745128631591797,,False,,,False,
31,32,True,28.29686141014099,33,True,29.18859839439392,,False,,,False,
32,19,True,17.433807611465454,28,True,25.44488835334778,8.0,True,15.623077869415283,14.0,True,28.38632369041443
33,11,True,10.030192375183105,27,True,25.497437477111816,18.0,True,42.52485752105713,18.0,True,42.52485752105713
34,30,True,26.828689575195312,33,True,29.349762678146362,41.0,True,108.86462950706482,41.0,True,108.86462950706482
35,22,True,19.768518209457397,24,True,21.508337020874023,10.0,True,22.96915054321289,11.0,True,25.28571653366089
36,16,True,14.981915473937988,22,True,20.14009976387024,17.0,True,43.7467405796051,19.0,True,48.691845417022705
37,20,True,16.74853801727295,22,True,18.42789649963379,20.0,True,42.78445529937744,22.0,True,47.259063482284546
38,21,True,18.90095019340515,23,True,20.630228519439697,17.0,True,41.73625612258911,19.0,True,46.85773229598999
39,11,True,9.302536249160767,12,True,10.209895133972168,12.0,True,29.27493643760681,13.0,True,31.648487329483032
40,16,True,13.878552675247192,37,True,31.105067014694214,12.0,True,28.75279712677002,15.0,True,36.296367168426514
41,12,True,11.420054197311401,16,True,15.138846635818481,18.0,True,47.66612529754639,18.0,True,47.66612529754639
42,11,True,9.284537076950073,13,True,11.146874189376831,15.0,True,38.055864572525024,25.0,True,62.82663297653198
43,28,True,23.65345549583435,30,True,25.252463817596436,24.0,True,56.79016447067261,27.0,True,66.16432881355286
44,19,True,16.08884572982788,20,True,16.92991852760315,20.0,True,54.68661141395569,20.0,True,54.68661141395569
45,17,True,15.668283462524414,22,True,19.971782207489014,9.0,True,20.505411386489868,9.0,True,20.505411386489868
46,15,True,12.714792728424072,35,True,29.810466766357422,13.0,True,30.17352056503296,19.0,True,45.39295244216919
47,28,True,24.8381609916687,32,True,28.37572479248047,19.0,True,48.14818549156189,21.0,True,53.64623141288757
48,20,True,17.547293186187744,21,True,18.50748920440674,16.0,True,41.95612287521362,,False,
49,29,True,25.751997709274292,32,True,28.508484363555908,12.0,True,27.91169500350952,12.0,True,27.91169500350952
50,16,True,13.431139469146729,27,True,22.52526831626892,27.0,True,61.50177264213562,29.0,True,66.08518648147583
51,20,True,16.798978567123413,23,True,19.20451068878174,27.0,True,64.52818608283997,,False,
52,13,True,11.043649673461914,13,True,11.043649673461914,12.0,True,26.73076343536377,12.0,True,26.73076343536377
53,24,True,21.039517641067505,26,True,22.648627758026123,15.0,True,32.426193714141846,15.0,True,32.426193714141846
54,13,True,10.918935060501099,15,True,12.60024905204773,14.0,True,30.076003551483154,16.0,True,34.91004228591919
55,9,True,7.338767051696777,14,True,11.338754415512085,16.0,True,33.52306270599365,16.0,True,33.52306270599365
56,15,True,12.68228530883789,16,True,13.496514320373535,15.0,True,37.05952429771423,18.0,True,44.50651264190674
57,22,True,18.022559881210327,24,True,19.677860975265503,23.0,True,52.81406879425049,,False,
58,18,True,14.929471254348755,19,True,15.741395235061646,17.0,True,37.41114330291748,,False,
59,18,True,14.979243755340576,20,True,16.561121463775635,8.0,True,17.160308122634888,11.0,True,23.72722840309143
60,20,True,17.140128135681152,20,True,17.140128135681152,15.0,True,33.09859323501587,18.0,True,40.07964777946472
61,15,True,13.349782466888428,37,True,32.441234827041626,13.0,True,28.70751929283142,14.0,True,31.102132081985474
62,15,True,12.638400793075562,28,True,23.37891674041748,14.0,True,30.65372061729431,,False,
63,21,True,17.626219987869263,22,True,18.423981189727783,14.0,True,28.099182844161987,,False,
64,23,True,18.832704305648804,41,True,33.47464466094971,14.0,True,31.130953550338745,16.0,True,36.96495580673218
65,12,True,10.5359947681427,15,True,12.997496604919434,43.0,True,94.15083289146423,,False,
66,30,True,26.886757135391235,39,True,35.070913791656494,27.0,True,68.8896210193634,,False,
67,15,True,12.701462984085083,18,True,15.134401798248291,13.0,True,25.9035804271698,13.0,True,25.9035804271698
68,13,True,10.9500572681427,14,True,11.790467262268066,10.0,True,20.825493812561035,21.0,True,44.70856332778931
69,15,True,12.330097198486328,29,True,23.98280096054077,16.0,True,35.808998346328735,23.0,True,51.193849086761475
