,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.83,2.89,2.3,2.3,100,100,100,100,0.00460336685180664,0.00463226318359375,0.008567557334899903,0.008567557334899903
1,50,9.365591397849462,10.0,8.268817204301076,8.383720930232558,100,100,93,86,0.07398494084676106,0.0766787002252978,0.17593771155162524,0.1795701176621193
2,100,12.202702702702704,13.192307692307692,11.91891891891892,11.653846153846153,100,100,74,26,0.30247513345769933,0.3152571366383479,1.0599593922898576,1.03496188383836
3,150,14.285714285714286,15.55,13.675324675324676,14.35,100,100,77,40,0.9160845527401218,0.9415105104446411,2.987809893372771,3.1176328003406524
4,200,16.276315789473685,20.489795918367346,16.486842105263158,18.755102040816325,100,100,76,49,2.1477094920058,2.3481889257625657,7.314235734312158,8.351871023372729
5,250,18.384615384615383,21.08,17.076923076923077,18.68,100,100,65,25,4.445033139448899,4.500317001342774,12.918731451034546,14.027998790740966
6,300,19.89855072463768,25.0,20.159420289855074,20.842105263157894,100,100,69,19,7.993440241053484,8.647768597853812,23.42935345483863,23.8629925501974
