,x,i_y1,i_y2,i_z1,i_z2,s_y1,s_y2,s_z1,s_z2,r_y1,r_y2,r_z1,r_z2
0,2,1.99,2.0,1.25,1.25,100,100,100,100,0.005076229572296143,0.005106039047241211,0.005147676467895507,0.005147676467895507
1,50,8.66,9.56,8.304347826086957,8.813186813186814,100,100,92,91,0.1762688183784485,0.19399616241455078,0.3848767721134683,0.4132688752897493
2,100,12.29,13.54,11.505376344086022,11.988095238095237,100,100,93,84,1.0869160866737366,1.1941763734817505,2.583919673837641,2.708786842368898
3,150,14.44,17.12,15.011627906976743,16.384615384615383,100,100,86,65,3.587699873447418,4.256697266101837,9.796104608580123,10.825594351841854
4,200,17.08,20.56,15.786516853932584,18.0,100,100,89,65,8.866257483959197,10.650815939903259,20.270568269022395,23.268291176282442
5,250,18.65,23.77,17.882978723404257,19.671232876712327,100,100,94,73,16.205094804763792,20.645191974639893,43.92047957410204,48.489360920370444
6,300,19.08,23.47,18.891304347826086,24.02857142857143,100,100,92,70,28.077938969135285,34.52852801561355,74.28514505728431,94.629657799857
