,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.88,2.89,2.3,2.3,100,100,100,100,0.003901185989379883,0.0039097809791564945,0.007876777648925781,0.007876777648925781
1,50,9.855421686746988,9.938271604938272,8.289156626506024,8.283950617283951,100,100,83,81,0.07237037118658962,0.07251263547826696,0.1835005484431623,0.18355703059537912
2,100,12.909090909090908,12.6,11.818181818181818,12.15,100,100,22,20,0.293618614023382,0.28872976303100584,1.126988248391585,1.157106864452362
3,150,14.5,14.529411764705882,13.333333333333334,13.529411764705882,100,100,18,17,0.8729500505659316,0.8718176869785085,3.0245030985938177,3.055734255734612
4,200,19.647058823529413,19.9375,18.0,18.1875,100,100,17,16,2.2791003760169533,2.284914493560791,8.043049335479736,8.1301991045475
5,250,21.714285714285715,22.0,17.071428571428573,17.46153846153846,100,100,14,13,4.473874092102051,4.494491998965923,12.609809977667672,12.916481439883892
6,300,23.0,23.53,,,100,100,4,3,7.360291602611542,7.400645589828491,,
