,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.6,2.6,2.07,2.07,100,100,100,100,0.0032979607582092284,0.0032979607582092284,0.00605999231338501,0.00605999231338501
1,50,9.569620253164556,9.710526315789474,8.810126582278482,8.894736842105264,100,100,79,76,0.06268422814864147,0.06323085960588957,0.19332363635678834,0.19440936414819016
2,100,13.293103448275861,13.38888888888889,11.5,11.555555555555555,100,100,58,54,0.2976589613947375,0.298893963849103,1.0618779412631332,1.0662827050244366
3,150,16.576923076923077,16.956521739130434,16.576923076923077,16.0,100,100,26,23,1.0015534712718084,1.0014938789865244,3.728584601328923,3.6040700207585874
4,200,21.38888888888889,21.875,16.88888888888889,17.625,100,100,18,16,2.471018287870619,2.4903762191534042,6.9905812872780695,7.303902253508568
5,250,24.0,26.416666666666668,20.285714285714285,20.833333333333332,100,100,14,12,4.617119448525565,4.821748316287994,13.658602527209691,14.089622338612875
6,300,22.75,21.833333333333332,23.75,24.0,100,100,8,6,7.3932168781757355,7.394458691279094,24.55784422159195,25.01395082473755
