,size,iteration_GFW_a1,iteration_GFW_a1-std,iteration_GFW_e,iteration_GFW_e-std,iteration_EPM_a1,iteration_EPM_a1-std,iteration_EPM_e,iteration_EPM_e-std,iteration_COMB_a1,iteration_COMB_a1-std,iteration_COMB_e,iteration_COMB_e-std,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,solved_COMB_a1,solved_COMB_e,runningtime_GFW_a1,runningtime_GFW_a1-std,runningtime_GFW_e,runningtime_GFW_e-std,runningtime_EPM_a1,runningtime_EPM_a1-std,runningtime_EPM_e,runningtime_EPM_e-std,runningtime_COMB_a1,runningtime_COMB_a1-std,runningtime_COMB_e,runningtime_COMB_e-std
0,300x300,12.529411764705882,5.409686301658623,24.941176470588236,7.180447307056275,12.529411764705882,3.411701317869569,21.0,5.1599418601375735,,,,,100,100,95,17,0,0,2.8715406866634594,0.5938553966841488,3.879881732604083,0.6990366734622235,13.732013758491068,3.8841038789837623,23.24407445683199,5.777428280772854,,,,
