,size,iteration_GFW_a1,iteration_GFW_e,iteration_EPM_a1,iteration_EPM_e,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_e,runningtime_EPM_a1,runningtime_EPM_e
0,5,2.87,2.88,2.32,2.32,100,100,100,100,0.0045452880859375,0.0045922803878784176,0.006443521976470947,0.006443521976470947
1,50,10.582089552238806,10.590909090909092,8.208955223880597,8.212121212121213,100,100,67,66,0.0780111355568046,0.07747118039564653,0.18430957509510554,0.18432473052631726
2,100,13.333333333333334,13.533333333333333,11.2,11.2,100,100,15,15,0.3254943529764811,0.3254943529764811,1.060265064239502,1.060265064239502
3,150,16.8,17.275862068965516,14.033333333333333,14.172413793103448,100,100,30,29,1.0365448156992594,1.0516449747414425,3.263433329264323,3.294950033056325
4,200,17.642857142857142,18.23076923076923,15.857142857142858,16.076923076923077,100,100,14,13,2.3672548702784946,2.4132061921633206,6.928158708981106,7.0150107237008905
5,250,27.714285714285715,29.333333333333332,21.285714285714285,22.166666666666668,100,100,7,6,6.0257070405142645,6.231372992197673,15.155474322182792,15.690292874972025
6,300,24.55,25.17,,,100,100,3,3,10.13745855808258,10.183119909763336,,
