,size,utilitarian_GFW_e,egalitarian_GFW_e,nash_GFW_e,utilitarian_EPM_e,egalitarian_EPM_e,nash_EPM_e,utilitarian_COMB_e,egalitarian_COMB_e,nash_COMB_e
0,5x5,1.8002875001332546,0.6408503489199423,0.005065365372608074,1.7586908789702878,0.6084290479770048,0.005299781766070551,,,
1,50x50,2.760313480176573,0.16825927647221434,4.750868241265396e-66,2.6822642543302813,0.1568716075248504,1.3238471323933525e-65,,,
2,100x100,2.9765151696849745,0.10253197998108671,2.12225919096068e-158,2.8927217998833874,0.09492222389148326,1.2941771667840116e-158,,,
3,150x150,3.0579304817116184,0.0729611212741392,3.1132394303002806e-265,2.9546478443650788,0.06937556232613788,3.9720986472001806e-265,,,
4,200x200,3.1666357174021944,0.05938383769728377,0.0,3.0893462655950295,0.05816261169350481,0.0,,,
5,250x250,3.211179597772312,0.04975478369351458,0.0,3.1523712281769125,0.04722000380923948,0.0,,,
6,300x300,3.287149722364155,0.044642649157723584,0.0,3.2454165732367253,0.04269183332182533,0.0,,,
