,size,iteration_GFW_a1,iteration_GFW_a1-std,iteration_GFW_e,iteration_GFW_e-std,iteration_EPM_a1,iteration_EPM_a1-std,iteration_EPM_e,iteration_EPM_e-std,solved_GFW_a1,solved_GFW_e,solved_EPM_a1,solved_EPM_e,runningtime_GFW_a1,runningtime_GFW_a1-std,runningtime_GFW_e,runningtime_GFW_e-std,runningtime_EPM_a1,runningtime_EPM_a1-std,runningtime_EPM_e,runningtime_EPM_e-std
0,5x5,1.14,0.3487350880197773,1.14,0.3487350880197773,1.07,0.2564323999762426,1.07,0.2564323999762426,100,100,100,100,0.005878396034240722,0.003437593931032664,0.005878396034240722,0.003437593931032664,0.00523212194442749,0.0009707180457224016,0.00523212194442749,0.0009707180457224016
1,50x50,2.8,0.4714045207910317,2.8,0.4714045207910317,2.83,0.37752516806863706,2.83,0.37752516806863706,100,100,100,100,0.04838095426559448,0.009711184452789994,0.04838095426559448,0.009711184452789994,0.05124963045120239,0.00816636367494179,0.05124963045120239,0.00816636367494179
2,100x100,2.81,0.44255913261233887,2.81,0.44255913261233887,2.61,0.6947857747012913,2.61,0.6947857747012913,100,100,100,100,0.12602751731872558,0.022643482967951933,0.12602751731872558,0.022643482967951933,0.26319782733917235,0.06271308467680102,0.26319782733917235,0.06271308467680102
3,150x150,3.11,0.31446603773522136,3.11,0.31446603773522136,3.08,0.272659924344291,3.08,0.272659924344291,100,100,100,100,0.3056818628311157,0.030865900935653844,0.3056818628311157,0.030865900935653844,0.7166427445411682,0.0665473467410755,0.7166427445411682,0.0665473467410755
4,200x200,3.0303030303030303,0.1722921969015783,3.0303030303030303,0.1722921969015783,3.242424242424242,0.4538027327183422,3.242424242424242,0.4538027327183422,100,100,99,99,0.5864607854322954,0.034366396997799926,0.5864607854322954,0.034366396997799926,1.4207081216754336,0.17863527097452672,1.4207081216754336,0.17863527097452672
5,250x250,3.09,0.2876234912646623,3.09,0.2876234912646623,3.56,0.49888765156985754,3.56,0.49888765156985754,100,100,100,100,1.0980586075782777,0.06166870213811796,1.0980586075782777,0.06166870213811796,2.540385003089905,0.3347252496151506,2.540385003089905,0.3347252496151506
6,300x300,3.34,0.4760952285695239,3.34,0.4760952285695239,3.53,0.5016135580465927,3.53,0.5016135580465927,100,100,100,100,1.9998313570022583,0.19805947443638564,1.9998313570022583,0.19805947443638564,3.70616268157959,0.49701539584121857,3.70616268157959,0.49701539584121857
